"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2024-12-02","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.47,351,0,0,"",0
"2024-12-02","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,96.63,50,96.62,0.01,96.625,96.63,96.625,4830,2,96.62,120,0,0,"",0
"2024-12-02","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.82,0,0,0,"",0
"2024-12-02","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.905,0,0,0,"",0
"2024-12-03","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.47,351,0,0,"",0
"2024-12-03","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.62,130,0,0,"",0
"2024-12-03","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,96.81,100,96.82,-0.01,96.81,96.81,96.81,9681,1,96.815,0,0,0,"",0
"2024-12-03","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.895,0,0,0,"",0
"2024-12-04","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.47,351,0,0,"",0
"2024-12-04","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.62,130,0,0,"",0
"2024-12-04","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.82,100,0,0,"",0
"2024-12-04","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.9,0,0,0,"",0
"2024-12-05","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.47,351,0,0,"",0
"2024-12-05","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,96.62,100,96.62,0,96.62,96.62,96.62,9662,1,96.625,130,0,0,"",0
"2024-12-05","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,96.825,100,96.82,0.005,96.825,96.825,96.825,9682,1,96.825,100,0,0,"",0
"2024-12-05","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.91,0,0,0,"",0
"2024-12-06","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5175,351,0,0,"",0
"2024-12-06","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7,35,0,0,"",0
"2024-12-06","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.905,200,0,0,"",0
"2024-12-06","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.015,0,0,0,"",0
"2024-12-09","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.52,351,0,0,"",0
"2024-12-09","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.705,35,0,0,"",0
"2024-12-09","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.915,200,0,0,"",0
"2024-12-09","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.025,0,0,0,"",0
"2024-12-10","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.52,351,0,0,"",0
"2024-12-10","COAF25","COA","COA","COA",0,"2025-02-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.695,35,0,0,"",0
"2024-12-10","COAG25","COA","COA","COA",0,"2025-03-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.915,200,0,0,"",0
"2024-12-10","COAH25","COA","COA","COA",0,"2025-04-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.025,0,0,0,"",0
"2024-12-11","COAZ24","COA","COA","COA",0,"2025-01-02",0,1,96.5425,96.5525,50,50,96.52,50,96.52,0,96.52,96.52,96.52,4826,1,96.545,351,0,0,"",0
"2024-12-11","COAF25","COA","COA","COA",0,"2025-02-03",0,1,96.725,96.735,50,50,96.7,35,96.695,0.005,96.7,96.7,96.7,3384,1,96.725,35,0,0,"",0
"2024-12-11","COAG25","COA","COA","COA",0,"2025-03-03",0,1,96.89,96.9,50,50,96.885,300,96.915,-0.03,96.905,96.905,96.885,29068,3,96.9,200,0,0,"",0
