"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2023-06-01","COAK23","COA","COA","COA",0,"2023-06-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4925,100,0,0,"",0
"2023-06-01","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.43,250,0,0,"",0
"2023-06-01","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.345,300,0,0,"",0
"2023-06-01","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.31,100,0,0,"",0
"2023-06-02","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.425,250,0,0,"",0
"2023-06-02","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.32,300,0,0,"",0
"2023-06-02","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.275,100,0,0,"",0
"2023-06-02","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,0,0,"",0
"2023-06-05","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4125,250,0,0,"",0
"2023-06-05","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.295,300,0,0,"",0
"2023-06-05","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.245,100,0,0,"",0
"2023-06-05","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.15,0,0,0,"",0
"2023-06-06","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.41,250,0,0,"",0
"2023-06-06","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,100,0,-0.015,95.28,95.28,95.28,0,1,95.28,300,0,0,"",0
"2023-06-06","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.225,100,0,0,"",0
"2023-06-06","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.13,0,0,0,"",0
"2023-06-07","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,200,0,-0.115,95.41,95.41,95.295,0,2,95.3075,250,0,0,"",0
"2023-06-07","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,100,0,0,95.28,95.28,95.28,0,1,95.13,200,0,0,"",0
"2023-06-07","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,100,0,0,"",0
"2023-06-07","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.965,0,0,0,"",0
"2023-06-08","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.305,250,0,0,"",0
"2023-06-08","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.125,300,0,0,"",0
"2023-06-08","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,100,0,0,"",0
"2023-06-08","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.965,0,0,0,"",0
"2023-06-09","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.305,250,0,0,"",0
"2023-06-09","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.125,300,0,0,"",0
"2023-06-09","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,100,0,0,"",0
"2023-06-09","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.965,0,0,0,"",0
"2023-06-12","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3025,250,0,0,"",0
"2023-06-12","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.125,300,0,0,"",0
"2023-06-12","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,100,0,0,95.07,95.07,95.07,0,1,95.07,100,0,0,"",0
"2023-06-12","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.98,0,0,0,"",0
"2023-06-13","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3025,250,0,0,"",0
"2023-06-13","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.125,300,0,0,"",0
"2023-06-13","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,200,0,0,"",0
"2023-06-13","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.98,0,0,0,"",0
"2023-06-14","COAM23","COA","COA","COA",0,"2023-07-04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3025,250,0,0,"",0
"2023-06-14","COAN23","COA","COA","COA",0,"2023-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.135,300,0,0,"",0
"2023-06-14","COAQ23","COA","COA","COA",0,"2023-09-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.08,200,0,0,"",0
"2023-06-14","COAU23","COA","COA","COA",0,"2023-10-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.99,0,0,0,"",0
