"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2023-01-18","COAG23","COA","COA","COA",0,"2023-03-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-18","COAH23","COA","COA","COA",0,"2023-04-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-18","COAJ23","COA","COA","COA",0,"2023-05-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-18","COAK23","COA","COA","COA",0,"2023-06-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-19","COAG23","COA","COA","COA",0,"2023-03-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-19","COAH23","COA","COA","COA",0,"2023-04-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-19","COAJ23","COA","COA","COA",0,"2023-05-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-19","COAK23","COA","COA","COA",0,"2023-06-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2023-01-20","COAG23","COA","COA","COA",0,"2023-03-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.55,0,0,0,"",0
"2023-01-20","COAH23","COA","COA","COA",0,"2023-04-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.515,0,0,0,"",0
"2023-01-20","COAJ23","COA","COA","COA",0,"2023-05-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.495,0,0,0,"",0
"2023-01-20","COAK23","COA","COA","COA",0,"2023-06-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.47,0,0,0,"",0
"2023-01-23","COAG23","COA","COA","COA",0,"2023-03-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.55,0,0,0,"",0
"2023-01-23","COAH23","COA","COA","COA",0,"2023-04-03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.505,0,0,0,"",0
"2023-01-23","COAJ23","COA","COA","COA",0,"2023-05-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.475,0,0,0,"",0
