"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2024-06-03","COAM24","COA","COA","COA",0,"2024-07-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.155,400,0,0,"",0
"2024-06-03","COAN24","COA","COA","COA",0,"2024-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.21,0,0,0,"",0
"2024-06-03","COAQ24","COA","COA","COA",0,"2024-09-03",0,1,0,0,0,0,0,100,0,0.015,95.29,95.29,95.29,0,1,95.285,200,0,0,"",0
"2024-06-04","COAM24","COA","COA","COA",0,"2024-07-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1575,400,0,0,"",0
"2024-06-04","COAN24","COA","COA","COA",0,"2024-08-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.215,0,0,0,"",0
"2024-06-04","COAQ24","COA","COA","COA",0,"2024-09-03",0,1,0,0,0,0,0,100,0,0.02,95.305,95.305,95.305,0,1,95.3,200,0,0,"",0
"2024-06-04","COAU24","COA","COA","COA",0,"2024-10-01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.405,0,0,0,"",0
"2024-06-05","COAM24","COA","COA","COA",0,"2024-07-02",0,1,0,95.21,0,200,0,0,0,0,0,0,0,0,0,95.2,400,0,0,"",0
"2024-06-05","COAN24","COA","COA","COA",0,"2024-08-01",0,1,0,95.28,0,100,95.27,200,95.215,0.055,95.27,95.27,95.27,19054,2,95.265,0,0,0,"",0
"2024-06-05","COAQ24","COA","COA","COA",0,"2024-09-03",0,1,0,0,0,0,95.39,300,95.3,0.09,95.3,95.39,95.295,28598,3,95.385,200,0,0,"",0
