Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-01-02 00:00:00-05:00,26.15203665961628,26.46383561063182,26.03511428313683,26.409271240234375,150300,0.0,0.0,0.0
2019-01-03 00:00:00-05:00,26.346907918996806,26.346907918996806,26.07408609125703,26.136444091796875,237400,0.0,0.0,0.0
2019-01-04 00:00:00-05:00,26.42487054611417,26.58856371343619,26.315738794363302,26.5651798248291,457300,0.0,0.0,0.0
2019-01-07 00:00:00-05:00,26.635315763760325,26.635315763760325,26.409264702446425,26.54957389831543,129800,0.0,0.0,0.0
2019-01-08 00:00:00-05:00,26.72107252190147,26.806817399128033,26.471634500989158,26.682098388671875,149200,0.0,0.0,0.0
2019-01-09 00:00:00-05:00,26.814604275601468,27.126400201785167,26.791217425325044,27.118606567382812,236300,0.0,0.0,0.0
2019-01-10 00:00:00-05:00,27.04845934047779,27.329077832049737,26.947124224402256,27.297897338867188,1354000,0.0,0.0,0.0
2019-01-11 00:00:00-05:00,27.25892045728826,27.36025258959852,27.14199510642541,27.352458953857422,626100,0.0,0.0,0.0
2019-01-14 00:00:00-05:00,27.29788907967488,27.44599191717906,27.25891496175637,27.34465980529785,612700,0.0,0.0,0.0
2019-01-15 00:00:00-05:00,27.3602572271403,27.555130862585845,27.20436069761242,27.500566482543945,668300,0.0,0.0,0.0
2019-01-16 00:00:00-05:00,27.65648154595459,27.82797139316331,27.617507391644622,27.773406982421875,567200,0.0,0.0,0.0
2019-01-17 00:00:00-05:00,27.78118405464919,28.069596192773407,27.7500035603829,28.015031814575195,692500,0.0,0.0,0.0
2019-01-18 00:00:00-05:00,28.241087379634322,28.303448371350935,28.14754886559516,28.256677627563477,666900,0.0,0.0,0.0
2019-01-21 00:00:00-05:00,28.319026532308296,28.350204041323842,28.163127093092665,28.334613800048828,52200,0.0,0.0,0.0
2019-01-22 00:00:00-05:00,28.280059393489395,28.31123988701115,28.06959552252082,28.264469146728516,1698400,0.0,0.0,0.0
2019-01-23 00:00:00-05:00,28.319035016884047,28.412573519024406,28.100774547176048,28.194313049316406,1189200,0.0,0.0,0.0
2019-01-24 00:00:00-05:00,28.14754274409646,28.26446511783332,28.05400425039995,28.24108123779297,1890900,0.0,0.0,0.0
2019-01-25 00:00:00-05:00,28.355973591957987,28.355973591957987,28.160576854457684,28.26999855041504,110300,0.097,0.0,0.0
2019-01-28 00:00:00-05:00,28.16839840801449,28.332530975341797,28.15276630900455,28.332530975341797,173100,0.0,0.0,0.0
2019-01-29 00:00:00-05:00,28.371618353707053,28.543568513550753,28.340354146186574,28.512304306030273,146900,0.0,0.0,0.0
2019-01-30 00:00:00-05:00,28.54355201326547,28.5591841079892,28.434130331716556,28.520105361938477,116100,0.0,0.0,0.0
2019-01-31 00:00:00-05:00,28.48884665554393,28.606082916259766,28.46539701818654,28.606082916259766,1411800,0.0,0.0,0.0
2019-02-01 00:00:00-05:00,28.613905900063248,28.676431321371098,28.48103453481674,28.504484176635742,97400,0.0,0.0,0.0
2019-02-04 00:00:00-05:00,28.606082916259766,28.668611307189103,28.5201108510086,28.606082916259766,70100,0.0,0.0,0.0
2019-02-05 00:00:00-05:00,28.66079359309387,28.793664932250977,28.621714839759814,28.793664932250977,108800,0.0,0.0,0.0
2019-02-06 00:00:00-05:00,28.76239183723702,28.93434187652292,28.76239183723702,28.87963104248047,150700,0.0,0.0,0.0
2019-02-07 00:00:00-05:00,28.871813893203115,28.926524727980585,28.676417202850182,28.903078079223633,919300,0.0,0.0,0.0
2019-02-08 00:00:00-05:00,28.809297029888153,28.87963997849656,28.613900281700108,28.793664932250977,81400,0.0,0.0,0.0
2019-02-11 00:00:00-05:00,28.88745232319029,28.88745232319029,28.582633896415068,28.660791397094727,87300,0.0,0.0,0.0
2019-02-12 00:00:00-05:00,28.738953470273543,28.895271461804125,28.738953470273543,28.856189727783203,1162300,0.0,0.0,0.0
2019-02-13 00:00:00-05:00,28.934340409485216,28.973419148746036,28.824918746948242,28.824918746948242,335700,0.0,0.0,0.0
2019-02-14 00:00:00-05:00,28.809293746948242,28.856187052998315,28.746765363524915,28.809293746948242,711800,0.0,0.0,0.0
2019-02-15 00:00:00-05:00,28.895267428515744,29.18445373449532,28.86400323827004,29.121925354003906,101800,0.0,0.0,0.0
2019-02-19 00:00:00-05:00,29.153181323420092,29.254788422308078,29.05157422453211,29.215709686279297,68200,0.0,0.0,0.0
2019-02-20 00:00:00-05:00,29.23916996326471,29.512724224517076,29.23916996326471,29.497095108032227,164700,0.0,0.0,0.0
2019-02-21 00:00:00-05:00,29.497096649126867,29.504911207777567,29.34859320110164,29.4423828125,392100,0.0,0.0,0.0
2019-02-22 00:00:00-05:00,29.408696699332662,29.494893733486446,29.3695170445035,29.416534423828125,351700,0.097,0.0,0.0
2019-02-25 00:00:00-05:00,29.526232220457757,29.635936425765696,29.526232220457757,29.55757713317871,447700,0.0,0.0,0.0
2019-02-26 00:00:00-05:00,29.471378641635745,29.651607396930796,29.447871452880165,29.54973793029785,375100,0.0,0.0,0.0
2019-02-27 00:00:00-05:00,29.518390583636585,29.65160495042919,29.45570375572213,29.643770217895508,281100,0.0,0.0,0.0
2019-02-28 00:00:00-05:00,29.39302321070005,29.573254997194347,29.361681281463433,29.440040588378906,1638400,0.0,0.0,0.0
2019-03-01 00:00:00-05:00,29.596743722952297,29.651595801408426,29.48703956604004,29.48703956604004,248100,0.0,0.0,0.0
2019-03-04 00:00:00-05:00,29.588919056684265,29.714295718352677,29.487052574164267,29.55757713317871,778900,0.0,0.0,0.0
2019-03-05 00:00:00-05:00,29.573237780933038,29.596744961479626,29.471368349874144,29.58890724182129,1309400,0.0,0.0,0.0
2019-03-06 00:00:00-05:00,29.604585647583008,29.690782645879995,29.565406009052055,29.604585647583008,1014000,0.0,0.0,0.0
