date,equity_index
2021-03-12,26.23914909362793
2021-03-15,26.378582000732422
2021-03-16,26.265296936035156
2021-03-17,26.41343879699707
2021-03-18,26.247867584228516
2021-03-19,26.23914909362793
2021-03-22,26.20429039001465
2021-03-23,26.012575149536133
2021-03-24,25.95157241821289
2021-03-25,25.986114501953125
2021-03-26,26.144031524658203
2021-03-29,26.082616806030273
2021-03-30,26.09139060974121
2021-03-31,26.065073013305664
2021-04-01,26.4774169921875
2021-04-05,26.556371688842773
2021-04-06,26.65287208557129
2021-04-07,26.696739196777344
2021-04-08,26.837114334106445
2021-04-09,26.837114334106445
2021-04-12,26.810794830322266
2021-04-13,26.80202293395996
2021-04-14,26.76692771911621
2021-04-15,26.995027542114258
2021-04-16,27.02135467529297
2021-04-19,26.810794830322266
2021-04-20,26.556371688842773
2021-04-21,26.749380111694336
2021-04-22,26.58268928527832
2021-04-23,26.687971115112305
2021-04-26,26.758155822753906
2021-04-27,26.784475326538086
2021-04-28,27.030120849609375
2021-04-29,26.916072845458984
2021-04-30,26.696739196777344
2021-05-03,26.845884323120117
2021-05-04,26.80202293395996
2021-05-05,26.97748374938965
2021-05-06,26.94239044189453
2021-05-07,27.196815490722656
2021-05-10,27.056438446044922
2021-05-11,26.924842834472656
2021-05-12,26.696739196777344
2021-05-13,26.76692771911621
2021-05-14,27.0827693939209
2021-05-17,27.23190689086914
2021-05-18,27.27577018737793
2021-05-19,27.17049217224121
2021-05-20,27.345958709716797
2021-05-21,27.319639205932617
2021-05-25,27.36350440979004
2021-05-26,27.609153747558594
2021-05-27,27.688108444213867
2021-05-28,27.78461265563965
2021-05-31,27.626699447631836
2021-06-01,27.95130729675293
2021-06-02,27.942529678344727
2021-06-03,27.924985885620117
2021-06-04,28.03026008605957
2021-06-07,28.065359115600586
2021-06-08,28.109222412109375
2021-06-09,28.03026008605957
2021-06-10,28.08289909362793
2021-06-11,28.19695472717285
2021-06-14,28.240819931030273
2021-06-15,28.346097946166992
2021-06-16,28.346097946166992
2021-06-17,28.22327423095703
2021-06-18,28.021488189697266
2021-06-21,28.249591827392578
2021-06-22,28.32855224609375
2021-06-23,28.249591827392578
2021-06-24,28.330238342285156
2021-06-25,28.35672378540039
2021-06-28,28.250782012939453
2021-06-29,28.31258201599121
2021-06-30,28.303752899169922
2021-07-02,28.38321304321289
2021-07-05,28.48914909362793
2021-07-06,28.50680160522461
2021-07-07,28.49797248840332
2021-07-08,28.180158615112305
2021-07-09,28.436182022094727
2021-07-12,28.418519973754883
2021-07-13,28.47149658203125
2021-07-14,28.29492950439453
2021-07-15,28.35672378540039
2021-07-16,28.065387725830078
2021-07-19,27.712255477905273
2021-07-20,28.003583908081055
2021-07-21,28.24195671081543
2021-07-22,28.22429656982422
2021-07-23,28.38321304321289
2021-07-26,28.339065551757812
2021-07-27,28.35672378540039
2021-07-28,28.436182022094727
2021-07-29,28.55095100402832
2021-07-30,28.533288955688477
2021-08-03,28.63041114807129
2021-08-04,28.568607330322266
2021-08-05,28.63041114807129
2021-08-06,28.789316177368164
2021-08-09,28.71868896484375
2021-08-10,28.80697250366211
2021-08-11,28.886428833007812
2021-08-12,28.851110458374023
2021-08-13,28.859939575195312
2021-08-16,28.824628829956055
2021-08-17,28.648059844970703
2021-08-18,28.577430725097656
2021-08-19,28.445011138916016
2021-08-20,28.612747192382812
2021-08-23,28.824628829956055
2021-08-24,28.91291046142578
2021-08-25,28.95705795288086
2021-08-26,28.868772506713867
2021-08-27,29.062992095947266
2021-08-30,29.001197814941406
2021-08-31,28.974706649780273
2021-09-01,29.142444610595703
2021-09-02,29.301355361938477
2021-09-03,29.319013595581055
2021-09-07,29.310184478759766
2021-09-08,29.213077545166016
2021-09-09,29.177759170532227
2021-09-10,29.080646514892578
2021-09-13,29.1159610748291
2021-09-14,28.983537673950195
2021-09-15,29.177759170532227
2021-09-16,29.062992095947266
2021-09-17,28.886428833007812
2021-09-20,28.445011138916016
2021-09-21,28.55095100402832
2021-09-22,28.78048324584961
2021-09-23,28.851110458374023
2021-09-24,28.774106979370117
2021-09-27,28.862947463989258
2021-09-28,28.489835739135742
2021-09-29,28.463180541992188
2021-09-30,28.32992935180664
2021-10-01,28.445417404174805
2021-10-04,28.321044921875
2021-10-05,28.49871253967285
2021-10-06,28.525367736816406
2021-10-07,28.854063034057617
2021-10-08,28.862947463989258
2021-10-12,28.880714416503906
2021-10-13,29.138343811035156
2021-10-14,29.422616958618164
2021-10-15,29.58251953125
2021-10-18,29.65359115600586
2021-10-19,29.804607391357422
2021-10-20,29.928987503051758
2021-10-21,29.973403930664062
2021-10-22,29.98228645324707
2021-10-25,30.08889389038086
2021-10-26,29.928987503051758
2021-10-27,29.64470672607422
2021-10-28,29.95563507080078
2021-10-29,29.760190963745117
2021-11-01,30.053348541259766
2021-11-02,29.95563507080078
2021-11-03,30.080005645751953
2021-11-04,30.186603546142578
2021-11-05,30.35539436340332
2021-11-08,30.488656997680664
2021-11-09,30.550838470458984
2021-11-10,30.364276885986328
2021-11-11,30.515308380126953
2021-11-12,30.817346572875977
2021-11-15,30.692975997924805
2021-11-16,30.728519439697266
2021-11-17,30.639678955078125
2021-11-18,30.639678955078125
2021-11-19,30.50642967224121
2021-11-22,30.328750610351562
2021-11-23,30.382043838500977
2021-11-24,30.50642967224121
2021-11-25,30.692975997924805
2021-11-26,29.928987503051758
2021-11-29,29.964519500732422
2021-11-30,29.316011428833008
2021-12-01,29.005084991455078
2021-12-02,29.431499481201172
2021-12-03,29.227176666259766
2021-12-06,29.58251953125
2021-12-07,29.99117088317871
2021-12-08,29.884563446044922
2021-12-09,29.671363830566406
2021-12-10,29.63582420349121
2021-12-13,29.404844284057617
2021-12-14,29.30712890625
2021-12-15,29.458158493041992
2021-12-16,29.44038200378418
2021-12-17,29.431499481201172
2021-12-20,29.147226333618164
2021-12-21,29.689128875732422
2021-12-22,29.902334213256836
2021-12-23,30.133310317993164
2021-12-24,30.151081085205078
2021-12-29,30.302101135253906
2021-12-30,29.866994857788086
2021-12-31,29.7523250579834
2022-01-04,29.78760528564453
2022-01-05,29.52298355102539
2022-01-06,29.56709098815918
2022-01-07,29.57591438293457
2022-01-10,29.55826759338379
2022-01-11,29.866994857788086
2022-01-12,30.025766372680664
2022-01-13,29.89345359802246
2022-01-14,29.981672286987305
2022-01-17,30.29039764404297
2022-01-18,29.866994857788086
2022-01-19,29.7523250579834
2022-01-20,29.56709098815918
2022-01-21,28.92317771911621
2022-01-24,28.887897491455078
2022-01-25,28.92317771911621
2022-01-26,28.940828323364258
2022-01-27,28.861434936523438
2022-01-28,29.143699645996094
2022-01-31,29.64647674560547
2022-02-01,29.964019775390625
2022-02-02,30.016942977905273
2022-02-03,29.64647674560547
2022-02-04,29.89345359802246
2022-02-07,29.849355697631836
2022-02-08,30.043411254882812
2022-02-09,30.369781494140625
2022-02-10,30.272748947143555
2022-02-11,30.281564712524414
2022-02-14,30.043411254882812
2022-02-15,30.246288299560547
2022-02-16,30.078697204589844
2022-02-17,29.7523250579834
2022-02-18,29.56709098815918
2022-02-22,29.41713523864746
2022-02-23,29.18779945373535
2022-02-24,29.22307777404785
2022-02-25,29.708223342895508
2022-02-28,29.72586441040039
2022-03-01,29.56709098815918
2022-03-02,29.928743362426758
2022-03-03,29.928743362426758
2022-03-04,30.14925765991211
2022-03-07,30.008127212524414
2022-03-08,29.911096572875977
2022-03-09,30.281564712524414
2022-03-10,30.413883209228516
2022-03-11,30.237459182739258
2022-03-14,29.866994857788086
2022-03-15,29.902284622192383
2022-03-16,30.281564712524414
2022-03-17,30.704965591430664
2022-03-18,30.775527954101562
2022-03-21,31.04014778137207
2022-03-22,31.137184143066406
2022-03-23,30.925487518310547
2022-03-24,30.95194435119629
2022-03-25,31.05668067932129
2022-03-28,31.02117156982422
2022-03-29,31.17207145690918
2022-03-30,31.18094825744629
2022-03-31,30.9412899017334
2022-04-01,31.00342559814453
2022-04-04,31.18094825744629
2022-04-05,30.97679901123047
2022-04-06,30.781530380249023
2022-04-07,30.834781646728516
2022-04-08,30.91465950012207
2022-04-11,30.79928207397461
2022-04-12,30.701648712158203
2022-04-13,30.870281219482422
2022-04-14,30.89691162109375
2022-04-18,30.91465950012207
2022-04-19,31.11881446838379
2022-04-20,31.092180252075195
2022-04-21,30.604007720947266
2022-04-22,29.982702255249023
2022-04-25,29.72529411315918
2022-04-26,29.27263069152832
2022-04-27,29.343637466430664
2022-04-28,29.85843849182129
2022-04-29,29.388015747070312
2022-05-02,29.281505584716797
2022-05-03,29.583288192749023
2022-05-04,29.982702255249023
2022-05-05,29.29926109313965
2022-05-06,29.201622009277344
2022-05-09,28.305160522460938
2022-05-10,28.127647399902344
2022-05-11,28.074386596679688
2022-05-12,27.923498153686523
2022-05-13,28.456052780151367
2022-05-16,28.624692916870117
2022-05-17,29.006351470947266
2022-05-18,28.429420471191406
2022-05-19,28.589187622070312
2022-05-20,28.598064422607422
2022-05-24,28.757829666137695
2022-05-25,28.87321662902832
2022-05-26,29.103988647460938
2022-05-27,29.414644241333008
2022-05-30,29.636539459228516
2022-05-31,29.396894454956055
2022-06-01,29.379138946533203
2022-06-02,29.840686798095703
2022-06-03,29.494525909423828
2022-06-06,29.52115249633789
2022-06-07,29.689796447753906
2022-06-08,29.476774215698242
2022-06-09,29.183874130249023
2022-06-10,28.77558135986328
2022-06-13,28.021129608154297
2022-06-14,27.74597930908203
2022-06-15,27.84361457824707
2022-06-16,26.982656478881836
2022-06-17,26.89389419555664
2022-06-20,27.24005699157715
2022-06-21,27.355440139770508
2022-06-22,27.000408172607422
2022-06-23,26.592117309570312
2022-06-24,27.109251022338867
2022-06-27,27.377660751342773
2022-06-28,27.3239803314209
2022-06-29,27.15398406982422
2022-06-30,26.849794387817383
2022-07-04,27.100305557250977
2022-07-05,26.8050537109375
2022-07-06,26.670848846435547
2022-07-07,27.136091232299805
2022-07-08,27.100305557250977
2022-07-11,26.8050537109375
2022-07-12,26.599275588989258
2022-07-13,26.518747329711914
2022-07-14,26.116140365600586
2022-07-15,26.187713623046875
2022-07-18,26.47402000427246
2022-07-19,26.983991622924805
2022-07-20,27.091360092163086
2022-07-21,27.145038604736328
2022-07-22,27.055570602416992
2022-07-25,27.23450469970703
2022-07-26,27.04661750793457
2022-07-27,27.45818328857422
2022-07-28,27.73553466796875
2022-07-29,28.10236167907715
2022-08-02,27.825008392333984
2022-08-03,27.86974334716797
2022-08-04,27.932369232177734
2022-08-05,27.9950008392334
2022-08-08,28.048681259155273
2022-08-09,27.91447639465332
2022-08-10,28.36182403564453
2022-08-11,28.522865295410156
2022-08-12,28.80916976928711
2022-08-15,28.80916976928711
2022-08-16,28.934425354003906
2022-08-17,28.80022430419922
2022-08-18,28.925485610961914
2022-08-19,28.701810836791992
2022-08-22,28.522865295410156
2022-08-23,28.54970932006836
2022-08-24,28.585494995117188
2022-08-25,28.82706642150879
2022-08-26,28.39760971069336
2022-08-29,28.326038360595703
2022-08-30,27.878684997558594
2022-08-31,27.619226455688477
2022-09-01,27.38660430908203
2022-09-02,27.565547943115234
2022-09-06,27.306081771850586
2022-09-07,27.520803451538086
2022-09-08,27.762378692626953
2022-09-09,28.281301498413086
2022-09-12,28.6033935546875
2022-09-13,28.11130714416504
2022-09-14,28.2365665435791
2022-09-15,28.003944396972656
2022-09-16,27.762378692626953
