date,equity_return_pct
2019-06-17,0.2681867678061334
2019-06-18,0.9552961387902847
2019-06-19,0.012182694780493719
2019-06-20,0.38153166965608776
2019-06-21,-0.38008153821728063
2019-06-24,0.1144577456791307
2019-06-25,-0.8765178424284037
2019-06-26,-0.384483071195163
2019-06-27,0.07721826740247906
2019-06-28,0.42419536033053706
2019-07-02,0.5376438593721833
2019-07-03,0.6875158370261536
2019-07-04,0.07589133707848195
2019-07-05,-0.2653441342780338
2019-07-08,-0.41811242314264696
2019-07-09,0.4580409487133119
2019-07-10,0.1519433826061345
2019-07-11,-0.1517128649472732
2019-07-12,-0.2659664651358695
2019-07-15,0.11430086627333136
2019-07-16,-0.07611357903536398
2019-07-17,-0.11423981514206982
2019-07-18,0.11437047175759663
2019-07-19,-0.07616279655423552
2019-07-22,0.19053897212744086
2019-07-23,0.34233714946467764
2019-07-24,0.3032741064810329
2019-07-25,-0.793660314741429
2019-07-26,0.3047672591985906
2019-07-29,-0.22788967400140248
2019-07-30,-0.1141875865370845
2019-07-31,-0.3811130084750203
2019-08-01,-0.11476427126535516
2019-08-02,-0.6893591664330678
2019-08-06,-0.7713296132520586
2019-08-07,0.7384461234796857
2019-08-08,0.8101682891360262
2019-08-09,-0.3826910239839276
2019-08-12,-0.5762550166378833
2019-08-13,0.6568671795098346
2019-08-14,-1.7658572094857439
2019-08-15,-0.19536084948441612
2019-08-16,0.861400013689595
2019-08-19,0.9705004855806276
2019-08-20,-0.5382462315335235
2019-08-21,0.4638391391247998
2019-08-22,-0.23083552689922016
2019-08-23,-1.2726481769685716
2019-08-26,0.46872214586795025
2019-08-27,0.42767681902387
2019-08-28,0.5420149527200602
2019-08-29,0.7701239829729367
2019-08-30,0.3438980509191669
2019-09-03,-0.30464242683838627
2019-09-04,0.38197764875032014
2019-09-05,0.761022005104417
2019-09-06,-0.22659876521654576
2019-09-09,-0.15139442369822564
2019-09-10,0.22744904021039236
2019-09-11,0.4160392699590343
2019-09-12,0.26367110508116465
2019-09-13,0.3380845710872826
2019-09-16,0.26206578211964704
2019-09-17,0.5227787635900816
2019-09-18,-0.1114475319494157
2019-09-19,0.33470707399738675
2019-09-20,0.14826056004808574
2019-09-23,-0.1110095226420249
2019-09-24,-0.46259918013925594
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,-0.4878067575273426
2019-09-30,-0.11312591918035686
2019-10-01,-1.283505576004207
2019-10-02,-0.7265521047324031
2019-10-03,0.3081296802644795
2019-10-04,0.4608448378052632
2019-10-07,-0.22936540029565577
2019-10-08,-0.7279614770623111
2019-10-09,0.5789374354971288
2019-10-10,0.30698235122914586
2019-10-11,-0.15303888507522956
2019-10-15,0.07665421152296403
2019-10-16,0.03827154152282741
2019-10-17,0.03827436493415437
2019-10-18,-0.30604285368114326
2019-10-21,0.23024551933603643
2019-10-22,-0.07659549784801989
2019-10-23,-0.3448040719052914
2019-10-24,0.23069688935988264
2019-10-25,0.23012214101116868
2019-10-28,-0.153062529903214
2019-10-29,0.22994575564581066
2019-10-30,0.5736240774995904
2019-10-31,-0.15207315058642923
2019-11-01,0.685423578946498
2019-11-04,0.37823025831711377
2019-11-05,0.11303206294992485
2019-11-06,0.37637105001906423
2019-11-07,0.37494269855049556
2019-11-08,0.4109014567836189
2019-11-11,0.03723191177207319
2019-11-12,0.22310467310608928
2019-11-13,0.2968614994883989
2019-11-14,0.14797453679766814
2019-11-15,0.2955455082932712
2019-11-18,-0.03684483182317955
2019-11-19,-0.036858412243179206
2019-11-20,0.0
2019-11-21,-0.03685518150882139
2019-11-22,-0.2949838112278558
2019-11-25,0.5177742609535629
2019-11-26,0.03679576778992111
2019-11-27,0.3677635906911947
2019-11-28,0.21985966105741994
2019-11-29,-0.43877136342744816
2019-12-02,-0.44068829159336076
2019-12-03,-0.4057313285102282
2019-12-04,-0.07408214954858217
2019-12-05,-0.18534267971263008
2019-12-06,0.8169627700222559
2019-12-09,-0.22101016023131637
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.07381919401805437
2019-12-13,0.25823551270660605
2019-12-16,0.3679240974584941
2019-12-17,0.10994082901607527
2019-12-18,-0.21969031469338818
2019-12-19,0.146788259484798
2019-12-20,0.25649039599153767
2019-12-23,0.10966944212364993
2019-12-24,0.36510324125971216
2019-12-27,-0.10915078695642455
2019-12-30,-0.2698928837688963
2019-12-31,-0.2206812841007877
2020-01-02,0.22116936349216854
2020-01-03,-0.2206812841007877
2020-01-06,0.29487856728078743
2020-01-07,0.3675040803027274
2020-01-08,0.0
2020-01-09,0.4760142584449678
2020-01-10,0.07290125702241745
2020-01-13,0.2913348487068479
2020-01-14,0.3267903692346197
2020-01-15,0.3257423268979487
2020-01-16,0.39681686738932687
2020-01-17,0.4311719921770818
2020-01-20,0.21468880943396051
2020-01-21,-0.07140962799782047
2020-01-22,0.10719503360974159
2020-01-23,0.1427440195066465
2020-01-24,-0.28510532378261955
2020-01-27,-0.6790662440379625
2020-01-28,0.3598421654214201
2020-01-29,0.03585438214630532
2020-01-30,-0.03584153138667112
2020-01-31,-0.9680683179502325
2020-02-03,0.2534340901578336
2020-02-04,0.7945018043582719
2020-02-05,0.8240760334413011
2020-02-06,0.497517925112434
2020-02-07,-0.5304148606523396
2020-02-10,0.5332432621582672
2020-02-11,0.2121595355753847
2020-02-12,0.3175655577505987
2020-02-13,-0.07032282119381339
2020-02-14,0.2463788363474162
2020-02-18,0.10534277926277369
2020-02-19,0.3156798826246421
2020-02-20,0.06991272632621559
2020-02-21,-0.48915799773247004
2020-02-24,-1.6151578419517865
2020-02-25,-2.1770261929414003
2020-02-26,-0.8026178621051816
2020-02-27,-1.6550263107815044
2020-02-28,-2.730001781706781
2020-03-02,1.6916645058613566
2020-03-03,-0.8695979882281213
2020-03-04,2.288350398384198
2020-03-05,-1.4168567229233209
2020-03-06,-2.1558044031701473
2020-03-09,-10.398149162516003
2020-03-10,3.192407331953273
2020-03-11,-4.682297149011694
2020-03-12,-12.105245429487066
2020-03-13,9.281442304268284
2020-03-16,-9.680375244637174
2020-03-17,2.729995081936054
2020-03-18,-6.889725284845117
2020-03-19,3.0655154995832268
2020-03-20,-2.461509649395721
2020-03-23,-5.520529305322497
2020-03-24,12.020093982369918
2020-03-25,4.1936171829060065
2020-03-26,2.1205413318914346
2020-03-27,-5.0495603904415765
2020-03-30,2.8827081843897817
2020-03-31,2.3188324513761405
2020-04-01,-3.3050255855437194
2020-04-02,1.6113291082167303
2020-04-03,-1.0571595507796183
2020-04-06,4.905311066356166
2020-04-07,0.18515251943977962
2020-04-08,2.3567564522049222
2020-04-09,1.8058747390430563
2020-04-13,-0.7095484810752617
2020-04-14,1.2952232536378006
2020-04-15,-1.9841432189680597
2020-04-16,-0.6297796814614398
2020-04-17,3.395202739262637
2020-04-20,0.17514959938540464
2020-04-21,-3.0157418779483858
2020-04-22,2.5236695337360837
2020-04-23,-0.26372921383769343
2020-04-24,1.145855115765415
2020-04-27,1.525059529988737
2020-04-28,1.0300636016298714
2020-04-29,2.973661447703968
2020-04-30,-2.805285440997396
2020-05-01,-1.1884739375157882
2020-05-04,0.7302468192081024
2020-05-05,0.5969958387202379
2020-05-06,0.16961906254899795
2020-05-07,0.0
2020-05-08,0.9309884292278081
2020-05-11,0.9224291746946944
2020-05-12,-1.6202682466755047
2020-05-13,-2.491550572717316
2020-05-14,0.2165252220288627
2020-05-15,0.9075340757499717
2020-05-19,1.670229318303318
2020-05-20,0.7582220974353016
2020-05-21,-0.6688909310877844
2020-05-22,0.08415081909565192
2020-05-25,1.2195238039137246
2020-05-26,0.41546557303595577
2020-05-27,0.827465378082648
2020-05-28,0.0
2020-05-29,-0.6565580576108343
2020-06-01,0.4956590373877745
2020-06-02,1.0686449653323882
2020-06-03,1.179361492882025
2020-06-04,-0.28135495747921846
2020-06-05,2.13621139018243
2020-06-08,0.7498299821079968
2020-06-09,-0.8617199282938914
2020-06-10,-0.829733541300981
2020-06-11,-4.143446757511016
2020-06-12,1.4962756591629711
2020-06-15,0.573291432934897
2020-06-16,1.099374127589492
2020-06-17,-0.5638610963554558
2020-06-18,0.32402436169378657
2020-06-19,-0.16147534501488314
2020-06-22,0.4043775256036053
2020-06-23,0.44299761296877627
2020-06-24,-1.957000431266387
2020-06-25,1.1138666043869705
2020-06-26,-1.754384692632316
2020-06-29,1.5365598096755084
2020-06-30,0.7770861278485475
2020-07-02,0.6087579960860179
2020-07-03,-0.2017034689232311
2020-07-06,0.6467376676509762
2020-07-07,-0.4819497711113341
2020-07-08,0.20178490652484893
2020-07-09,-0.32220568799343763
2020-07-10,0.969732649566013
2020-07-13,-0.5202051836477262
2020-07-14,1.769902962514447
2020-07-15,0.9090798119154808
2020-07-16,-0.235002296674669
2020-07-17,0.7066937450206145
2020-07-20,0.31192248107003717
2020-07-21,-0.11660936510328179
2020-07-22,0.07780728018513816
2020-07-23,-0.9331083053351286
2020-07-24,-0.1570017642097743
2020-07-27,1.0613257497651407
2020-07-28,-0.19447712279635487
2020-07-29,1.052217600480465
2020-07-30,0.038575704777787934
2020-07-31,-0.848124120989524
2020-08-04,1.2830552345141077
2020-08-05,0.8061448404751426
2020-08-06,0.49502986060256937
2020-08-07,-0.18945757781059225
2020-08-10,0.30372607884039393
2020-08-11,-0.6055959345046102
2020-08-12,0.5331461784055191
2020-08-13,-0.265155193973321
2020-08-14,0.0
2020-08-17,0.7975466542093468
2020-08-18,-0.18840351856233006
2020-08-19,-0.2642376441180927
2020-08-20,0.18925083194594183
2020-08-21,-0.5666716553626383
2020-08-24,0.6458755589396903
2020-08-25,0.0377518294875312
2020-08-26,0.9811436172844079
2020-08-27,-0.3363216785214118
2020-08-28,-0.07497740056184865
2020-08-31,-1.275813975552531
2020-09-01,0.9122087341663976
2020-09-02,0.3389734625604435
2020-09-03,-1.501503655428127
2020-09-04,-1.371929509041514
2020-09-08,-0.7728242377955552
2020-09-09,1.8302242846254924
2020-09-10,-1.1854718628327654
2020-09-11,0.23219160708680686
2020-09-14,0.9266577987886215
2020-09-15,0.3443071973616929
2020-09-16,-0.762478227462382
2020-09-17,-0.2689327568240807
2020-09-18,-0.34670308551111306
2020-09-21,-1.236959305888785
2020-09-22,0.9393517611073765
2020-09-23,-1.8999535388484756
2020-09-24,0.4673307977538288
2020-09-25,1.0313521833138939
2020-09-28,1.0993308394645407
2020-09-29,-0.15534078955430353
2020-09-30,-0.505625893750683
2020-10-01,0.43002612306612953
2020-10-02,0.0389087368813934
2020-10-05,1.3618677710072191
2020-10-06,-1.0748544061772614
2020-10-07,1.2029225732216764
2020-10-08,0.6902139462980461
2020-10-09,0.19038807093869625
2020-10-13,-0.3040604800860658
2020-10-14,-0.3812452858911186
2020-10-15,0.306163462480713
2020-10-16,-0.3433825832842796
2020-10-19,-0.9571355534970349
2020-10-20,-0.11595668009031224
2020-10-21,-0.23218259140537212
2020-10-22,0.3103029432706794
2020-10-23,0.30936860683659084
2020-10-26,-1.464919882322524
2020-10-27,-0.31297379941501724
2020-10-28,-2.747278502557182
2020-10-29,0.6053308061268581
2020-10-30,-0.5214546137900844
2020-11-02,0.685488256439748
2020-11-03,1.6019413106017621
2020-11-04,0.3153176433085436
2020-11-05,1.846761364074223
2020-11-06,0.0
2020-11-09,1.0802452080022285
2020-11-10,0.9160194911722375
2020-11-11,0.9455264641645922
2020-11-12,-1.0865150745431595
2020-11-13,0.6060560025228146
2020-11-16,1.2801201508057858
2020-11-17,0.29738323722567905
2020-11-18,-0.33359072274260493
2020-11-19,0.18596851835628314
2020-11-20,0.6310113063929146
2020-11-23,0.40575693974178595
2020-11-24,1.1021297392878049
2020-11-25,0.2906835218588366
2020-11-26,0.1811925429855199
2020-11-27,0.32547540177749745
2020-11-30,-0.9733220392758923
2020-12-01,0.3640358272862576
2020-12-02,0.3989869545541147
2020-12-03,0.21675642523142358
2020-12-04,0.7209931165616856
2020-12-07,0.3221208584968105
2020-12-08,0.3924155581310318
2020-12-09,-0.39088167761419657
2020-12-10,0.17838929038467288
2020-12-11,-0.28493344189286507
2020-12-14,-0.892839364860798
2020-12-15,0.7567695052835388
2020-12-16,0.2860932889528822
2020-12-17,0.5349457018599457
2020-12-18,-0.7803924444078292
2020-12-21,-0.07152139189231521
2020-12-22,0.25045673051906636
2020-12-23,0.21414985535250786
2020-12-24,0.24928144711156008
2020-12-29,-0.46182244318515586
2020-12-30,0.17787099810897544
2020-12-31,-0.7532258565936312
2021-01-04,0.5782440939637645
2021-01-05,1.006121193207976
2021-01-06,0.7470393825539601
2021-01-07,1.165264102648722
2021-01-08,0.034889721512487704
2021-01-11,-0.5233694877696426
2021-01-12,0.21045843457432323
2021-01-13,-0.14000329725959437
2021-01-14,0.035044141579243515
2021-01-15,-0.24527673754560775
2021-01-18,0.2810132004630539
2021-01-19,0.03501959157559131
2021-01-20,0.3151272981704256
2021-01-21,-0.5235673689811482
2021-01-22,-0.3859604903695746
2021-01-25,0.38745591712727734
2021-01-26,-0.6666548398732819
2021-01-27,-1.9780935815403078
2021-01-28,1.2612494516358153
2021-01-29,-1.6014064541827855
2021-02-01,1.952959448045699
2021-02-02,1.028739454485006
2021-02-03,0.21067243030818972
2021-02-04,0.7007830097295553
2021-02-05,0.5219125277893255
2021-02-08,1.073050822957411
2021-02-09,0.3767004307364319
2021-02-10,0.27295209202411463
2021-02-11,-0.3062352280655989
2021-02-12,0.37542975195252737
2021-02-16,0.20400311080184252
2021-02-17,-0.6107856370347386
2021-02-18,-0.5804192621808757
2021-02-19,0.6524910650867577
2021-02-22,0.2047215365189592
2021-02-23,-0.5107395786322133
2021-02-24,0.855572569813523
2021-02-25,-1.4251590594559271
2021-02-26,-0.9982993499677351
2021-03-01,1.5646794020611088
2021-03-02,0.5477730907818001
2021-03-03,-0.5107395786322133
2021-03-04,-0.9924614844031621
2021-03-05,1.4172160228541175
2021-03-08,0.37491041635071554
2021-03-09,0.7470127442471552
2021-03-10,0.5729855599494904
2021-03-11,0.8042975280323938
2021-03-12,0.09972229106451902
2021-03-15,0.5313926400850821
2021-03-16,-0.4294585080203306
2021-03-17,0.5640212685304569
2021-03-18,-0.6268445924102028
2021-03-19,-0.03321599582369883
2021-03-22,-0.13284997729497983
2021-03-23,-0.7316177527614709
2021-03-24,-0.23451246550009186
2021-03-25,0.13310208408023882
2021-03-26,0.6076977098411929
2021-03-29,-0.23490913622103982
2021-03-30,0.033638510185474146
2021-03-31,-0.1008669749695934
2021-04-01,1.5819789903191328
2021-04-05,0.2981963711889746
2021-04-06,0.36337944753597196
2021-04-07,0.16458680724995567
2021-04-08,0.525813794315555
2021-04-09,0.0
2021-04-12,-0.09807128835283008
2021-04-13,-0.032717778110713525
2021-04-14,-0.13094241031814668
2021-04-15,0.8521703551175319
2021-04-16,0.09752586152260712
2021-04-19,-0.7792349699004109
2021-04-20,-0.9489578473508953
2021-04-21,0.726787624126568
2021-04-22,-0.6231577170012326
2021-04-23,0.3960540963486636
2021-04-26,0.26298255247232394
2021-04-27,0.09836067910853341
2021-04-28,0.9171190403266971
2021-04-29,-0.42192931650189003
2021-04-30,-0.8148798301333304
2021-05-03,0.5586642070533276
2021-05-04,-0.1633821729701168
2021-05-05,0.6546551201079831
2021-05-06,-0.13008369431752875
2021-05-07,0.9443299004104011
2021-05-10,-0.5161525058903327
2021-05-11,-0.4863744791639535
2021-05-12,-0.8471865150620816
2021-05-13,0.26291046940796203
2021-05-14,1.1799698423331728
2021-05-17,0.5506729935149002
2021-05-18,0.16107317304134838
2021-05-19,-0.38597632409088645
2021-05-20,0.6457981561881709
2021-05-21,-0.09624641089956976
2021-05-25,0.1605628958961436
2021-05-26,0.89772616142203
2021-05-27,0.2859728964429209
2021-05-28,0.34854028262789605
2021-05-31,-0.5683477036911633
2021-06-01,1.17497875465149
2021-06-02,-0.03140324820951612
2021-06-03,-0.06278527007598234
2021-06-04,0.37698927000591187
2021-06-07,0.12521835128627146
2021-06-08,0.1562898102536847
2021-06-09,-0.28091252362707486
2021-06-10,0.1877935039016565
2021-06-11,0.4061390996871861
2021-06-14,0.15556716773796886
2021-06-15,0.3727866803932445
2021-06-16,0.0
2021-06-17,-0.43330025685799356
2021-06-18,-0.714963259076562
2021-06-21,0.8140311326476191
2021-06-22,0.2795099454308003
2021-06-23,-0.2787308649423115
2021-06-24,0.2854785137616611
2021-06-25,0.0934882467109377
2021-06-28,-0.3736037112844537
2021-06-29,0.21875501720076684
2021-06-30,-0.031184428238661965
2021-07-02,0.28074066476639903
2021-07-05,0.37323487743883277
2021-07-06,0.06196222828089848
2021-07-07,-0.0309719657208829
2021-07-08,-1.1152157348047975
2021-07-09,0.9085236548140863
2021-07-12,-0.062111180488721995
2021-07-13,0.18641578915894463
2021-07-14,-0.620153833951087
2021-07-15,0.21839347928491737
2021-07-16,-1.0273967535005202
2021-07-19,-1.2582482429052577
2021-07-20,1.051262068538783
2021-07-21,0.8512224846534355
2021-07-22,-0.06253157729841918
2021-07-23,0.5630484819897141
2021-07-26,-0.1555408522208701
2021-07-27,0.06231057128658346
2021-07-28,0.2802095097292012
2021-07-29,0.4036019387005485
2021-07-30,-0.06186150625018261
2021-08-03,0.34038204475355105
2021-08-04,-0.21586772690543876
2021-08-05,0.2163347237561286
2021-08-06,0.5550218209408486
2021-08-09,-0.24532438384186062
2021-08-10,0.30740797021211463
2021-08-11,0.27582325541359864
2021-08-12,-0.12226632387812852
2021-08-13,0.030602346603014752
2021-08-16,-0.12235211077713526
2021-08-17,-0.6125629094028473
2021-08-18,-0.24654067415126324
2021-08-19,-0.4633712087537156
2021-08-20,0.5896853147556502
2021-08-23,0.74051483469455
2021-08-24,0.30627152908202504
2021-08-25,0.15269127441865926
2021-08-26,-0.3048840331453917
2021-08-27,0.672767050238221
2021-08-30,-0.21262188284625338
2021-08-31,-0.09134507246967294
2021-09-01,0.5789116792203952
2021-09-02,0.545289708760377
2021-09-03,0.060264221311467914
2021-09-07,-0.030113962710598408
2021-09-08,-0.3313078212254905
2021-09-09,-0.12089919173762231
2021-09-10,-0.3328310960141412
2021-09-13,0.12143663971995178
2021-09-14,-0.4548137722075296
2021-09-15,0.6701096973286136
2021-09-16,-0.3933375209322798
2021-09-17,-0.6075192201702939
2021-09-20,-1.528114453481355
2021-09-21,0.3724374182696888
2021-09-22,0.8039390414312342
2021-09-23,0.24539967561036935
2021-09-24,-0.2668995327407053
2021-09-27,0.30875149203704044
2021-09-28,-1.2927013962071188
2021-09-29,-0.0935603749618652
2021-09-30,-0.4681528474618668
2021-10-01,0.40765386646048896
2021-10-04,-0.43723205229377893
2021-10-05,0.6273342607518773
2021-10-06,0.09353123270550157
2021-10-07,1.1522911826198134
2021-10-08,0.030790914683853643
2021-10-12,0.06155626530108815
2021-10-13,0.8920464736981382
2021-10-14,0.9755981651755619
2021-10-15,0.5434682198960594
2021-10-18,0.24024872080548043
2021-10-19,0.5092679485498852
2021-10-20,0.417318403363387
2021-10-21,0.1484060481757865
2021-10-22,0.029634680810874947
2021-10-25,0.35556806950005626
2021-10-26,-0.5314465460633744
2021-10-27,-0.9498509662198007
2021-10-28,1.048849454304368
2021-10-29,-0.6524452130416414
2021-11-01,0.9850661841242392
2021-11-02,-0.3251333884636387
2021-11-03,0.41518256801171827
2021-11-04,0.35438125127373876
2021-11-05,0.5591580285033704
2021-11-08,0.4390080810085184
2021-11-09,0.2039495304205996
2021-11-10,-0.6106594575237323
2021-11-11,0.4973986197917002
2021-11-12,0.9897923658072072
2021-11-15,-0.4035732753858712
2021-11-16,0.11580317846944244
2021-11-17,-0.28911410715209973
2021-11-18,0.0
2021-11-19,-0.43489125010831575
2021-11-22,-0.5824315195144703
2021-11-23,0.17571850826991753
2021-11-24,0.40940574768906224
2021-11-25,0.6114983880048719
2021-11-26,-2.489131373004372
2021-11-29,0.11872101479224462
2021-11-30,-2.1642531991329372
2021-12-01,-1.060602797664778
2021-12-02,1.4701370117402357
2021-12-03,-0.6942317535398201
2021-12-06,1.215796069007391
2021-12-07,1.381394683089865
2021-12-08,-0.35546273784723414
2021-12-09,-0.7134105066096685
2021-12-10,-0.11977753121877877
2021-12-13,-0.7793942825669142
2021-12-14,-0.3323104753205408
2021-12-15,0.5153339560320491
2021-12-16,-0.06034487614700046
2021-12-17,-0.030171220542807298
2021-12-20,-0.9658806129282715
2021-12-21,1.8591907714019085
2021-12-22,0.7181259457521127
2021-12-23,0.7724350316234752
2021-12-24,0.0589738300385223
2021-12-29,0.5008777284703392
2021-12-30,-1.4358947438123715
2021-12-31,-0.38393484296189717
2022-01-04,0.11857973315489989
2022-01-05,-0.88836189442415
2022-01-06,0.14940033773198635
2022-01-07,0.029841944136221876
2022-01-10,-0.05966608275335128
2022-01-11,1.0444700909108873
2022-01-12,0.531595212871494
2022-01-13,-0.4406641050087923
2022-01-14,0.2951103949082601
2022-01-17,1.0297136000304352
2022-01-18,-1.3978119113208454
2022-01-19,-0.38393484296189717
2022-01-20,-0.6225868716586702
2022-01-21,-2.1778039283635975
2022-01-24,-0.12197908543712943
2022-01-25,0.12212805612303868
2022-01-26,0.0610258126525931
2022-01-27,-0.2743300431961915
2022-01-28,0.9779995696453048
2022-01-31,1.7251656643340718
2022-02-01,1.0710987093339064
2022-02-02,0.17662250562962
2022-02-03,-1.2341904123031266
2022-02-04,0.8330731996799567
2022-02-07,-0.14751691451784232
2022-02-08,0.650116401897316
2022-02-09,1.0863288342623623
2022-02-10,-0.319503605963678
2022-02-11,0.02912112605384376
2022-02-14,-0.7864635130400033
2022-02-15,0.6752796576812159
2022-02-16,-0.5540881357437133
2022-02-17,-1.0850607803473689
2022-02-18,-0.6225868716586702
2022-02-22,-0.5071711301317117
2022-02-23,-0.77959931533651
2022-02-24,0.1208666668017111
2022-02-25,1.660145357031828
2022-02-28,0.059381092235866184
2022-03-01,-0.5341255011095947
2022-03-02,1.2231584582075072
2022-03-03,0.0
2022-03-04,0.7367977158780015
2022-03-07,-0.4681058783591485
2022-03-08,-0.3233478682666324
2022-03-09,1.2385642189540746
2022-03-10,0.43696056647091197
2022-03-11,-0.580077280088076
2022-03-14,-1.2251833816865343
2022-03-15,0.11815639495145192
2022-03-16,1.2683983686334832
2022-03-17,1.3982133450690881
2022-03-18,0.22980765915787682
2022-03-21,0.8598384653714541
2022-03-22,0.31261565627136445
2022-03-23,-0.6798836522377005
2022-03-24,0.08555025323393473
2022-03-25,0.3383836793469541
2022-03-28,-0.11433646069173298
2022-03-29,0.4864416121270754
2022-03-30,0.028476774632646418
2022-03-31,-0.7686050909489484
2022-04-01,0.20081805447824674
2022-04-04,0.5725904666237236
2022-04-05,-0.6547243032195671
2022-04-06,-0.6303705909401769
2022-04-07,0.17299746250973858
2022-04-08,0.2590511400687223
2022-04-11,-0.37321267001826364
2022-04-12,-0.31699882348525943
2022-04-13,0.549262057243971
2022-04-14,0.08626549729815469
2022-04-18,0.05744224292050237
2022-04-19,0.6603823932167519
2022-04-20,-0.0855887885306661
2022-04-21,-1.5700813747062559
2022-04-22,-2.0301441280613175
2022-04-25,-0.858522156870567
2022-04-26,-1.5228223475523772
2022-04-27,0.24257052825420455
2022-04-28,1.7543872193062748
2022-04-29,-1.5755102025172274
2022-05-02,-0.3624271991351957
2022-05-03,1.030625311116995
2022-05-04,1.3501341023946622
2022-05-05,-2.279451519383069
2022-05-06,-0.333247598128561
2022-05-09,-3.0699030572055253
2022-05-10,-0.6271404905749733
2022-05-11,-0.18935392094981962
2022-05-12,-0.5374594471496241
2022-05-13,1.907191654619167
2022-05-16,0.5926336235796636
2022-05-17,1.3333192959852358
2022-05-18,-1.988981621262198
2022-05-19,0.5619782191508493
2022-05-20,0.031049502540803076
2022-05-24,0.5586575411865136
2022-05-25,0.4012366866005035
2022-05-26,0.799259817143505
2022-05-27,1.0673986910696875
2022-05-30,0.7543698848606395
2022-05-31,-0.8086133153371144
2022-06-01,-0.06039926581380417
2022-06-02,1.5710053735831675
2022-06-03,-1.1600298981522261
2022-06-06,0.09027636855676313
2022-06-07,0.5712647954273953
2022-06-08,-0.7174930701546733
2022-06-09,-0.9936639718644336
