date,zag_xic_return_spread
2019-05-03,-0.38164984420414605
2019-05-06,0.20374889272651853
2019-05-07,1.1437063014982818
2019-05-08,-0.3954831857019059
2019-05-09,0.6244070279029401
2019-05-10,-0.03693505321815671
2019-05-13,0.9977758545099746
2019-05-14,-0.7852088255148604
2019-05-15,-0.04034432989099557
2019-05-16,-0.6910041364998731
2019-05-17,0.1906327640990524
2019-05-21,-0.7109965372712912
2019-05-22,0.8130067908457717
2019-05-23,1.58259422017204
2019-05-24,-0.31430758580544005
2019-05-27,-0.42792019132356085
2019-05-28,0.586232276963361
2019-05-29,0.808908389936791
2019-05-30,0.2572263128294172
2019-05-31,0.5487373127949668
2019-06-03,0.7130290399402828
2019-06-04,-1.1028810050737636
2019-06-05,-0.1844778536790992
2019-06-06,-0.2796596006148233
2019-06-07,-0.10595866791387465
2019-06-10,0.018901490197931192
2019-06-11,-0.35682801395646724
2019-06-12,0.3422994581190997
2019-06-13,0.19788772075928218
2019-06-14,-0.3368862863306621
2019-06-17,-0.20578421525678792
2019-06-18,-0.8305311983939578
2019-06-19,0.05011075454299796
2019-06-20,-0.3192770009131207
2019-06-21,0.19344124387330464
2019-06-24,0.01019927247258856
2019-06-25,0.9387725111713707
2019-06-26,0.010180454804242789
2019-06-27,0.17327445074826198
2019-06-28,-0.23678019676738327
2019-07-02,-0.6000387726096124
2019-07-03,-0.5003419841019596
2019-07-04,-0.13817105996934975
2019-07-05,-0.42002464764117065
2019-07-08,0.35542428788681857
2019-07-09,-0.39531349078381073
2019-07-10,-0.1519433826061345
2019-07-11,-0.09921349489592224
2019-07-12,0.3288501789055709
2019-07-15,0.011448096456723178
2019-07-16,0.013333186542208164
2019-07-17,0.5538878303774197
2019-07-18,0.010734303303183701
2019-07-19,0.07616279655423552
2019-07-22,-0.003123808564287067
2019-07-23,-0.4047320627021067
2019-07-24,-0.053718989128204164
2019-07-25,0.7314343384210331
2019-07-26,-0.3670469820894584
2019-07-29,0.16542853395725698
2019-07-30,-0.010812770199097876
2019-07-31,0.5062698116616526
2019-08-01,0.5522730300772993
2019-08-02,1.0626818557651907
2019-08-06,1.4533281288230393
2019-08-07,-0.5537165400350652
2019-08-08,-0.8716386622330541
2019-08-09,0.1367026352329992
2019-08-12,1.0077999424345507
2019-08-13,-0.7796274971080819
2019-08-14,2.2575611094385994
2019-08-15,0.6846588520761365
2019-08-16,-1.1657002817798356
2019-08-19,-1.2758029266136561
2019-08-20,0.5382462315335235
2019-08-21,-0.8924772984950979
2019-08-22,-0.26109690972861976
2019-08-23,1.8906222128499905
2019-08-26,-0.6529830984669638
2019-08-27,0.18770208538294586
2019-08-28,-0.4807057130898684
2019-08-29,-0.8926673318379263
2019-08-30,-0.4052743177331064
2019-09-03,0.42744091369730786
2019-09-04,-0.38197764875032014
2019-09-05,-1.619402806184378
2019-09-06,0.10293346569810735
2019-09-09,-0.22010536977692396
2019-09-10,-0.7868362308948496
2019-09-11,-0.4785288890480577
2019-09-12,-0.5138683392153953
2019-09-13,-0.6515498003080711
2019-09-16,0.11533563796817248
2019-09-17,-0.27217887028618826
2019-09-18,0.3614509594761839
2019-09-19,-0.21000214311195364
2019-09-20,0.1630649532385675
2019-09-23,0.23513537920678562
2019-09-24,0.9585836905536271
2019-09-25,-0.6786212061695163
2019-09-26,0.1868107764898541
2019-09-27,0.4878067575273426
2019-09-30,0.1753122703018306
2019-10-01,1.2213578722719998
2019-10-02,1.099462130936435
2019-10-03,0.06338748971630448
2019-10-04,-0.2757775116264849
2019-10-07,-0.07849564027363476
2019-10-08,0.6662183291484713
2019-10-09,-0.8261956319385866
2019-10-10,-0.9265637367023793
2019-10-11,-0.2833615689404767
2019-10-15,-0.389742595274567
2019-10-16,-0.03827154152282741
2019-10-17,-0.03827436493415437
2019-10-18,0.494451327458334
2019-10-21,-0.2929177461387322
2019-10-22,0.2648126015625474
2019-10-23,0.4074127639114744
2019-10-24,-0.3558284428565539
2019-10-25,-0.3554629135778309
2019-10-28,-0.537011840269741
2019-10-29,-0.039967578473998344
2019-10-30,0.31134008123334667
2019-10-31,0.46538066005739065
2019-11-01,-0.810362612408122
2019-11-04,-0.8785593505476696
2019-11-05,-0.5529961125742777
2019-11-06,0.06553723720137405
2019-11-07,-0.7520783016192412
2019-11-08,-0.1585459898481245
2019-11-11,-0.03723191177207319
2019-11-12,-0.34894977974229135
2019-11-13,0.08122468308797703
2019-11-14,0.3542465550356866
2019-11-15,-0.23310206553641688
2019-11-18,0.03684483182317955
2019-11-19,0.3489477940346153
2019-11-20,0.24890066892053753
2019-11-21,-0.27349077957381507
2019-11-22,0.35724029114116984
2019-11-25,-0.5177742609535629
2019-11-26,0.21210490113061642
2019-11-27,-0.5543976070783274
2019-11-28,-0.1575319976401479
2019-11-29,0.501067616356754
2019-12-02,0.0670916219086437
2019-12-03,0.8432199098240334
2019-12-04,-0.4859752895064462
2019-12-05,-0.2527084206155661
2019-12-06,-0.6283770834059066
2019-12-09,0.03277944979268588
2019-12-10,0.0
2019-12-11,0.1257337616387355
2019-12-12,-0.5760330531458857
2019-12-13,0.3096031088017037
2019-12-16,-0.4933838703187643
2019-12-17,-0.10994082901607527
2019-12-18,0.031215680561735848
2019-12-19,0.10496581667529536
2019-12-20,0.05735965757649453
2019-12-23,-0.23481519981721766
2019-12-24,-0.30247804771312836
2019-12-27,0.23471762568926247
2019-12-30,-0.04354496605013525
2019-12-31,-0.030903689289363268
2020-01-02,0.031050156309753163
2020-01-03,0.786697093044586
2020-01-06,-0.5450549665797721
2020-01-07,-0.4302050431386206
2020-01-08,-0.25089420006226826
2020-01-09,-0.35024043144769035
2020-01-10,0.11551131395377556
2020-01-13,-0.3540358115427411
2020-01-14,-0.20129487571107774
2020-01-15,-0.012441442496258226
2020-01-16,-0.5217561952802319
2020-01-17,-0.49372351387199087
2020-01-20,-0.15209813632057756
2020-01-21,0.3841152833812367
2020-01-22,0.32918969049073876
2020-01-23,0.10556890310065015
2020-01-24,0.6566153673105091
2020-01-27,1.2342723371019715
2020-01-28,-0.7892807899830157
2020-01-29,0.14944204204438982
2020-01-30,0.03584153138667112
2020-01-31,1.153022029526951
2020-02-03,-0.13035924726330084
2020-02-04,-1.101810691664351
2020-02-05,-1.1323103236156595
2020-02-06,-0.3119996812893433
2020-02-07,0.839036943036231
2020-02-10,-0.2870571507616271
2020-02-11,-0.5805136531882416
2020-02-12,-0.6256245229528612
2020-02-13,0.07032282119381339
2020-02-14,0.06263206463879012
2020-02-18,0.14111022817799856
2020-02-19,-0.4386034375470693
2020-02-20,0.23777438091012737
2020-02-21,0.8572935315703911
2020-02-24,1.981863511392068
2020-02-25,1.93345376464239
2020-02-26,0.4966139187449703
2020-02-27,1.7163859531731052
2020-02-28,2.668679766284554
2020-03-02,-1.5688727262265667
2020-03-03,1.9731948910204578
2020-03-04,-2.288350398384198
2020-03-05,2.023297586094641
2020-03-06,3.0600108666831605
2020-03-09,10.696791652401295
2020-03-10,-3.8475869151648134
2020-03-11,3.123532504242099
2020-03-12,8.08575802568039
2020-03-13,-8.139293597815023
2020-03-16,5.665338024984768
2020-03-17,-1.2267189354777663
2020-03-18,-2.83341060981952
2020-03-19,4.994374221402166
2020-03-20,2.989573650652899
2020-03-23,5.586206080060929
2020-03-24,-11.49519511013768
2020-03-25,-2.104792188880089
2020-03-26,-3.015670381021829
2020-03-27,5.82574323786349
2020-03-30,-2.4334378885616514
2020-03-31,-1.4881276773544672
2020-04-01,2.481164663532498
2020-04-02,-0.07779440148703021
2020-04-03,0.9942545386081747
2020-04-06,-5.094263568248547
2020-04-07,-0.6898261570085995
2020-04-08,-2.1665308143332007
2020-04-09,-0.9831237454565267
2020-04-13,1.086200868831344
2020-04-14,-1.1076147828221528
2020-04-15,3.981636261160182
2020-04-16,0.691009976429402
2020-04-17,-3.2117035066584254
2020-04-20,-0.4193934727761084
2020-04-21,3.3217563883893297
2020-04-22,-2.767706959275995
2020-04-23,0.32489322329195547
2020-04-24,-0.9013774272704334
2020-04-27,-1.6469787095311994
2020-04-28,-0.78525882666034
2020-04-29,-2.8515974295165947
2020-04-30,3.293132538582999
2020-05-01,1.613162636507004
2020-05-04,-1.0323221770950242
2020-05-05,-0.4758337738833607
2020-05-06,-0.5933082439151804
2020-05-07,0.36470534032819746
2020-05-08,-1.0520842801345132
2020-05-11,-1.1650071494440084
2020-05-12,1.7418271695025855
2020-05-13,2.248713631110122
2020-05-14,0.026902852870436256
2020-05-15,-0.7253528623742955
2020-05-19,-2.033879303074382
2020-05-20,-0.393244873043308
2020-05-21,0.6082814134066639
2020-05-22,0.21910905892204013
2020-05-25,-0.9777289753080787
2020-05-26,-0.5360855426711941
2020-05-27,-0.8275150466760528
2020-05-28,-0.12102823121677986
2020-05-29,0.777732944650078
2020-06-01,-0.43508460988601616
2020-06-02,-1.1291827224343742
2020-06-03,-1.4214250508324588
2020-06-04,0.03861156451580028
2020-06-05,-2.501155455360138
2020-06-08,-0.2614722995896601
2020-06-09,1.287015867925101
2020-06-10,1.3136739458253777
2020-06-11,4.203700015971656
2020-06-12,-1.3759616055589952
2020-06-15,-0.09253605378538587
2020-06-16,-1.2787834278490506
2020-06-17,0.8634865960853833
2020-06-18,-0.2643651042820938
2020-06-19,0.16147534501488314
2020-06-22,-0.28495520074591774
2020-06-23,-0.5026060981751401
2020-06-24,1.7183123762998687
2020-06-25,-0.9344573041274007
2020-06-26,1.8142603100646193
2020-06-29,-1.4169082092863938
2020-06-30,-0.6576543623519893
2020-07-02,-0.7280472922700953
2020-07-03,0.26139490228394013
2020-07-06,-0.5273352619260319
2020-07-07,0.7204697839277907
2020-07-08,-0.6776689343754305
2020-07-09,0.3820027122195091
2020-07-10,-0.910041216205304
2020-07-13,0.6396075893726705
2020-07-14,-1.6506290100141374
2020-07-15,-0.9090798119154808
2020-07-16,0.6519394273693968
2020-07-17,-0.7066937450206145
2020-07-20,-0.25266282723963585
2020-07-21,0.2944701940474581
2020-07-22,-0.19618448290028567
2020-07-23,0.9331083053351286
2020-07-24,0.27551926462664467
2020-07-27,-1.1797029524802882
2020-07-28,0.5499672755840401
2020-07-29,-1.1114114022992005
2020-07-30,0.13904871572045785
2020-07-31,1.025461176194653
2020-08-04,-0.9880969867126943
2020-08-05,-1.0414380700389025
2020-08-06,-0.3181316997257433
2020-08-07,0.07176576556268133
2020-08-10,-0.4805611821517508
2020-08-11,0.015262079773981085
2020-08-12,-0.8299966468923614
2020-08-13,-0.03262078990997619
2020-08-14,0.0
2020-08-17,-0.5586338975072325
2020-08-18,0.4267468426584209
2020-08-19,0.08592947019202546
2020-08-20,-0.07015016600082635
2020-08-21,0.6261268577726575
2020-08-24,-0.6458755589396903
2020-08-25,-0.33501072625599093
2020-08-26,-1.1599694952380113
2020-08-27,0.09674686266619714
2020-08-28,0.07497740056184865
2020-08-31,1.455893409458453
2020-09-01,-0.432904282433233
2020-09-02,0.018830004323833194
2020-09-03,1.4420535423505076
2020-09-04,0.9557733447525529
2020-09-08,1.011663219369019
2020-09-09,-1.8897605670646689
2020-09-10,1.3046431045968254
2020-09-11,-0.0536405900858794
2020-09-14,-0.9266577987886215
2020-09-15,-0.3443071973616929
2020-09-16,0.5248229946906768
2020-09-17,0.44756239921058816
2020-09-18,0.28726604355776564
2020-09-21,1.296431696471867
2020-09-22,-0.9987888030607239
2020-09-23,1.8405019185997018
2020-09-24,-0.5268593493596763
2020-09-25,-1.0313521833138939
2020-09-28,-1.1590126873864626
2020-09-29,0.21503747048958743
2020-09-30,0.20717500194009641
2020-10-01,-0.37019341825661467
2020-10-02,0.08076849590084034
2020-10-05,-1.8400322412634451
2020-10-06,1.3151062602440367
2020-10-07,-1.442598601187517
2020-10-08,-0.6301596994335412
2020-10-09,-0.19038807093869625
2020-10-13,0.5442029849888508
2020-10-14,0.5009315528323066
2020-10-15,-0.306163462480713
2020-10-16,0.40320625933563115
2020-10-19,0.7180741383023159
2020-10-20,-0.1237193478755283
2020-10-21,0.17212834454085613
2020-10-22,-0.4906018543043289
2020-10-23,-0.18896387357798528
2020-10-26,1.464919882322524
2020-10-27,0.49337417388595206
2020-10-28,2.8074500269442915
2020-10-29,-0.9059935764172411
2020-10-30,0.15954748863833412
2020-11-02,-0.44333815254244957
2020-11-03,-1.8435064642285837
2020-11-04,0.22953236027773993
2020-11-05,-1.7865815260772244
2020-11-06,-0.12032910211533521
2020-11-09,-1.6826713656532877
2020-11-10,-0.9160194911722375
2020-11-11,-1.1273538738568734
2020-11-12,1.572208111733353
2020-11-13,-0.6060560025228146
2020-11-16,-1.2196521029201213
2020-11-17,-0.17660415760591963
2020-11-18,0.33359072274260493
2020-11-19,0.055291255162015496
2020-11-20,-0.39034613302624255
2020-11-23,-0.5257832420765274
2020-11-24,-1.2223350816701228
2020-11-25,-0.2906835218588366
2020-11-26,-0.06084253346219093
2020-11-27,-0.024290332604959275
2020-11-30,1.033372621116957
2020-12-01,-0.6041564195499616
2020-12-02,-0.6997888914332617
2020-12-03,-0.03567913143984747
2020-12-04,-1.202949022667188
2020-12-07,-0.01945623897103843
2020-12-08,-0.3924155581310318
2020-12-09,0.39088167761419657
2020-12-10,-0.057673418977644
2020-12-11,0.40545501110265114
2020-12-14,0.7724628752852181
2020-12-15,-0.6964808608614481
2020-12-16,-0.22589665589924923
2020-12-17,-0.6553221914355256
2020-12-18,0.961167833268195
2020-12-21,0.07152139189231521
2020-12-22,-0.0699171683483657
2020-12-23,-0.3342926581761163
2020-12-24,-0.12899412773101915
2020-12-29,0.64241833955061
2020-12-30,-0.11774855864670197
2020-12-31,0.9934741884351395
2021-01-04,-0.5782440939637645
2021-01-05,-1.3057360195317336
2021-01-06,-1.1075869809745842
2021-01-07,-1.4668528333431796
2021-01-08,-0.034889721512487704
2021-01-11,0.4023802293842804
2021-01-12,-0.45271611022160707
2021-01-13,0.44356428255166724
2021-01-14,-0.21665881661436792
2021-01-15,0.5485325750387404
2021-01-18,-0.16009712353812766
2021-01-19,-0.15578963809815827
2021-01-20,-0.3756132135382284
2021-01-21,0.40257811059578597
2021-01-22,0.32541352618681296
2021-01-25,-0.20566306317508776
2021-01-26,0.6061602106806063
2021-01-27,1.9174297585514033
2021-01-28,-1.3826786718824646
2021-01-29,1.6621808984381037
2021-02-01,-1.8921939721136205
2021-02-02,-1.210911212458532
2021-02-03,-0.514806509223853
2021-02-04,-0.8227698738483835
2021-02-05,-0.7662896036756073
2021-02-08,-1.073050822957411
2021-02-09,-0.31549346485981733
2021-02-10,-0.27295209202411463
2021-02-11,0.3062352280655989
2021-02-12,-0.6201852673789698
2021-02-16,-0.8175237177389882
2021-02-17,0.7342387027586605
2021-02-18,0.2721600550453118
2021-02-19,-1.1472266106648088
2021-02-22,-0.4533299305577554
2021-02-23,0.1369047496037168
2021-02-24,-1.0436660071252657
2021-02-25,0.9226721668698534
2021-02-26,1.8821520978044015
2021-03-01,-1.376960679817496
2021-03-02,-0.5477730907818001
2021-03-03,0.19843020012293433
2021-03-04,0.2405879994642368
2021-03-05,-1.4172160228541175
2021-03-08,-0.5643100199693163
2021-03-09,-0.3675237520833097
2021-03-10,-0.2579282490080992
2021-03-11,-1.1811717037754965
2021-03-12,-0.9824389105488662
2021-03-15,-0.4041818194162161
2021-03-16,0.2388919949510071
2021-03-17,-0.7550173431044249
2021-03-18,0.30799886864883996
2021-03-19,0.1611813171262244
2021-03-22,0.45233610229621357
2021-03-23,1.0501010265813182
2021-03-24,0.6789531228842294
2021-03-25,-0.19633442475790464
2021-03-26,-0.7342278980287276
2021-03-29,-0.0825289961054354
2021-03-30,0.1574542163540027
2021-03-31,0.03729573779767126
2021-04-01,-1.3275250084902268
2021-04-05,-0.48855430377739983
2021-04-06,0.08161921266747196
2021-04-07,-0.2911732472288264
2021-04-08,-0.2723127750693388
2021-04-09,-0.063209579968726
2021-04-12,-0.028413357563250585
2021-04-13,0.15936261029434462
2021-04-14,-0.05882797930637507
2021-04-15,-0.34516106607394015
2021-04-16,-0.5388913170541465
2021-04-19,0.5892242458844121
2021-04-20,0.9489578473508953
2021-04-21,-0.726787624126568
2021-04-22,0.5596784537178712
2021-04-23,-0.3960540963486636
2021-04-26,-0.4534323421799269
2021-04-27,-0.22559858735866634
2021-04-28,-0.7255234765463081
2021-04-29,0.35821292717002073
2021-04-30,0.8786368431318303
2021-05-03,-0.6223805963851969
2021-05-04,0.3546750465591053
2021-05-05,-0.5273482321261236
2021-05-06,0.06649304484913632
2021-05-07,-0.817082193961749
2021-05-10,0.26198052101420455
2021-05-11,0.23163477233449914
2021-05-12,0.46401727791348657
2021-05-13,-0.07057064505668897
2021-05-14,-1.1159796461802873
2021-05-17,-0.6146222684013436
2021-05-18,-0.0970829768884629
2021-05-19,0.38597632409088645
2021-05-20,-0.4539868155971405
2021-05-21,0.22388554071911537
2021-05-25,0.2855536592728969
2021-05-26,-0.706875618700753
2021-05-27,-0.41297386456150553
2021-05-28,-0.4121142788154786
2021-05-31,0.7592055014889132
2021-06-01,-1.17497875465149
2021-06-02,0.28536181967266927
2021-06-03,-0.2538407766120909
2021-06-04,0.004168831849304944
2021-06-07,-0.12521835128627146
2021-06-08,-0.09298306258436195
2021-06-09,0.4706766102048787
2021-06-10,-0.06152851846847884
2021-06-11,-0.34310057534705507
2021-06-14,-0.3445922914456667
2021-06-15,-0.18340357503636717
2021-06-16,-0.37807176585243907
2021-06-17,0.7495689344652501
2021-06-18,1.0301917674471195
2021-06-21,-1.0025667423457785
2021-06-22,-0.1535845096038546
2021-06-23,0.2158580723092718
2021-06-24,-0.1596394914289867
2021-06-25,-0.5334356733869616
2021-06-28,0.6900351192863585
2021-06-29,-0.3449225974338055
2021-06-30,0.22069639243216255
2021-07-02,-0.21768949953691052
2021-07-05,-0.43624631322383145
2021-07-06,0.25327212023562584
2021-07-07,0.2824054994079228
2021-07-08,1.2405994032776535
2021-07-09,-1.3468489408080098
2021-07-12,0.062111180488721995
2021-07-13,-0.31218661930998426
2021-07-14,0.9979843722141002
2021-07-15,0.03255254570055932
2021-07-16,1.0273967535005202
2021-07-19,1.9466028241363897
2021-07-20,-1.4241401639565887
2021-07-21,-1.1007807710198714
2021-07-22,0.3127142151687079
2021-07-23,-0.6878417917423163
2021-07-26,0.03061998271941535
2021-07-27,0.31290657747209405
2021-07-28,-0.2802095097292012
2021-07-29,-0.4660128358610849
2021-07-30,0.06186150625018261
2021-08-03,0.03457203101735473
2021-08-04,0.15360177080459003
2021-08-05,-0.27859713352661464
2021-08-06,-0.9914620985713163
2021-08-09,0.12009777097741203
2021-08-10,-0.495494061619528
2021-08-11,-0.27582325541359864
2021-08-12,0.12226632387812852
2021-08-13,0.3462858114892331
2021-08-16,0.3100567382706698
2021-08-17,0.6125629094028473
2021-08-18,0.18412977699072686
2021-08-19,0.6508624043976563
2021-08-20,-0.7144926349763048
2021-08-23,-0.8654073736281354
2021-08-24,-0.43136274437789446
2021-08-25,-0.5284065739093458
2021-08-26,0.6191419185309632
2021-08-27,-0.42151105412262524
2021-08-30,0.21262188284625338
2021-08-31,-0.1592741312445134
2021-09-01,-0.07636423952981364
2021-09-02,-0.4202934335109765
2021-09-03,-0.1851044509238342
2021-09-07,-0.2824049699672315
2021-09-08,0.39398063985830456
2021-09-09,0.3715679473223932
2021-09-10,-0.16720343295354434
2021-09-13,0.004194897734577374
2021-09-14,0.8312567433512941
2021-09-15,-1.0451408899083137
2021-09-16,0.33064663977987463
2021-09-17,0.2308330134045855
2021-09-20,1.906224950335056
2021-09-21,-0.49804676829751093
2021-09-22,-0.5524967044469475
2021-09-23,-0.9350344286516266
2021-09-24,-0.11190558283301622
2021-09-27,-0.30875149203704044
2021-09-28,0.9115323048757396
2021-09-29,-0.034022867677785396
2021-09-30,0.4681528474618668
2021-10-01,-0.15221178874498253
2021-10-04,0.43723205229377893
2021-10-05,-0.9458143305892341
2021-10-06,0.03427501046637804
2021-10-07,-1.471380971983871
2021-10-08,-0.5429616706867368
2021-10-12,-0.06155626530108815
2021-10-13,-0.6989837091188278
2021-10-14,-0.39757657799235346
2021-10-15,-0.8627546256813057
2021-10-18,-0.17617823590849735
2021-10-19,-0.8293647509943658
2021-10-20,-0.417318403363387
2021-10-21,-0.5337585981345705
2021-10-22,0.16377241784506502
2021-10-25,-0.29120172842631575
2021-10-26,0.7243778760763875
2021-10-27,1.1428881731866625
2021-10-28,-1.2415147455741793
2021-10-29,0.073297426597152
2021-11-01,-1.0498303989490698
2021-11-02,0.260385442085187
2021-11-03,-0.3503926715058281
2021-11-04,0.09902181240921681
2021-11-05,-0.17232235561308595
2021-11-08,-0.6316733722783296
2021-11-09,0.053462344636989734
2021-11-10,-0.09537684516421896
2021-11-11,-0.4973986197917002
2021-11-12,-0.9251772760730193
2021-11-15,0.08057574678930202
2021-11-16,-0.4398473617696297
2021-11-17,0.8092791064658544
2021-11-18,-0.0646714371091206
2021-11-19,0.6937662283280632
2021-11-22,-0.12769997621278062
2021-11-23,-0.5658093701488398
2021-11-24,0.047511885196449555
2021-11-25,-0.6114983880048719
2021-11-26,3.4663100862637686
2021-11-29,-0.18323873040220207
2021-11-30,2.293386410006115
2021-12-01,1.7053349623228797
2021-12-02,-1.2779621580475187
2021-12-03,0.9499997039612129
2021-12-06,-1.726005513062201
2021-12-07,-1.7019225677438077
2021-12-08,0.48409049146420635
2021-12-09,0.9060934787488373
2021-12-10,0.3761797165662606
2021-12-13,1.290887174309574
2021-12-14,0.014257818803142808
2021-12-15,-0.1962664969850758
2021-12-16,0.5692776221701501
2021-12-17,0.2833136105117928
2021-12-20,0.39769887517460134
2021-12-21,-2.240131234586562
2021-12-22,-0.33572877702168213
2021-12-23,-0.8994223041390192
2021-12-24,-0.18610118375119722
2021-12-29,-0.43707257645944075
2021-12-30,1.627230934957724
2021-12-31,0.7658693146887274
2022-01-04,-1.3234028547763121
2022-01-05,0.5032477587127548
2022-01-06,-0.6004323658478916
2022-01-07,-0.3534973180769896
2022-01-10,0.05966608275335128
2022-01-11,-0.9795172120642404
2022-01-12,-0.7262838253836779
2022-01-13,0.6357324934599062
2022-01-14,-0.6844731066363852
2022-01-17,-1.355433827401531
2022-01-18,0.6788652583947563
2022-01-19,0.5155996806026297
2022-01-20,0.7540638768208541
2022-01-21,2.571783120405957
2022-01-24,-0.3358522028555022
2022-01-25,-0.05642906462679509
2022-01-26,-0.38931977878248203
2022-01-27,0.8687923217627347
2022-01-28,-1.174975349196472
2022-01-31,-1.9883330592248671
2022-02-01,-1.400907558510689
2022-02-02,0.6175527062778796
2022-02-03,0.774565613888778
2022-02-04,-1.2288511755702891
2022-02-07,0.21374816995356483
2022-02-08,-0.9810092079515664
2022-02-09,-0.9535515525448623
2022-02-10,-0.4762220331018585
2022-02-11,0.37192552862779227
2022-02-14,0.3870188179453504
2022-02-15,-0.9426764001332799
2022-02-16,0.688126282532342
2022-02-17,1.285852600505033
2022-02-18,0.8229986769421438
2022-02-22,0.17388149188164448
2022-02-23,0.37822478549796035
2022-02-24,-0.05354403138568831
2022-02-25,-1.1217843971724761
2022-02-28,0.47608961713216935
2022-03-01,1.599385102179507
2022-03-02,-1.8819180267556357
2022-03-03,0.06632533802723994
2022-03-04,-0.20664252738111788
2022-03-07,-0.32295150052189525
2022-03-08,-0.2746370754613703
2022-03-09,-1.5728063572115314
2022-03-10,-0.9734788019959861
2022-03-11,0.10804840722783426
2022-03-14,0.20890007513723052
2022-03-15,-0.5288495523317338
2022-03-16,-0.8560115668764468
2022-03-17,-1.2613029370687645
2022-03-18,-0.024787454411367982
2022-03-21,-1.746580738556447
2022-03-22,-1.0696884296773623
2022-03-23,1.5814075511368708
2022-03-24,-0.4978988313885546
2022-03-25,-1.0975310000161165
2022-03-28,0.5315597318787391
2022-03-29,-0.2781074603546596
2022-03-30,0.3180505534056577
2022-03-31,1.0448466400955536
2022-04-01,-0.40743038234204443
2022-04-04,-0.5035643420306934
2022-04-05,0.10298036014408929
2022-04-06,0.4916712524293265
2022-04-07,-0.5202312659107644
2022-04-08,-0.6074330194803634
2022-04-11,-0.18625564039069786
2022-04-12,0.8092624443947649
2022-04-13,-0.40929318075813015
2022-04-14,-1.064631651090886
2022-04-18,-0.12801936431643401
2022-04-19,-1.0840815323604924
2022-04-20,0.014669168348302453
2022-04-21,1.0022745257083465
2022-04-22,1.8873936776214961
2022-04-25,1.3589105443967187
2022-04-26,1.949558494110215
2022-04-27,-0.7397501343770929
2022-04-28,-1.3261016783486568
2022-04-29,0.9358451687970226
2022-05-02,-0.209816523665185
2022-05-03,-1.030625311116995
2022-05-04,-0.990410422636101
2022-05-05,1.4192202838226087
2022-05-06,-0.3174939774248764
2022-05-09,3.797687916830006
2022-05-10,0.6271404905749733
2022-05-11,0.26160896070087647
2022-05-12,0.9706926367027968
2022-05-13,-1.979098970121007
2022-05-16,-0.304892875447349
2022-05-17,-2.1223915729015497
2022-05-18,2.205863488944737
2022-05-19,0.015236188441258847
2022-05-20,0.2559212159246371
