date,tsx_return
2019-10-04,0.4911747243264708
2019-10-07,-0.16778489622473192
2019-10-08,-0.7782385315252327
2019-10-09,0.5271903192893168
2019-10-10,0.2612886959281857
2019-10-11,-0.0456684976087085
2019-10-15,0.01950126728491597
2019-10-16,0.05359126294681715
2019-10-17,-0.005469206819963546
2019-10-18,-0.2995267926127476
2019-10-21,0.25279439957304195
2019-10-22,-0.16444864025336736
2019-10-23,-0.3391978121282335
2019-10-24,0.20445407515869984
2019-10-25,0.21503788025447612
2019-10-28,-0.1036301014965435
2019-10-29,0.18672530511061325
2019-10-30,0.5073716400309403
2019-10-31,-0.11030077111116032
2019-11-01,0.6728086529394606
2019-11-04,0.45619330760333643
2019-11-05,0.07258400705429935
2019-11-06,0.3818462960359037
2019-11-07,0.35950442671097704
2019-11-08,0.4260410456303987
2019-11-11,0.03199776328113302
2019-11-12,0.157554482337674
2019-11-13,0.28741178428741687
2019-11-14,0.08373168268662745
2019-11-15,0.33172354698618456
2019-11-18,-0.01996882065361527
2019-11-19,-0.08046483758871181
2019-11-20,-0.032916804298399605
2019-11-21,-0.0388194745129522
2019-11-22,-0.2611795822183738
2019-11-25,0.46063419076778356
2019-11-26,0.0176129721374485
2019-11-27,0.3797816215549421
2019-11-28,0.0812859837814095
2019-11-29,-0.4341393628209955
2019-12-02,-0.3444749559348481
2019-12-03,-0.5258709846008847
2019-12-04,0.03020070053600943
2019-12-05,-0.25092996315748684
2019-12-06,0.8430759368595053
2019-12-09,-0.2712220355062689
2019-12-10,-0.0011867916769214837
2019-12-11,-0.06548171984978035
2019-12-12,0.0430989009088556
2019-12-13,0.33161945520781
2019-12-16,0.31347685113018997
2019-12-17,0.11021568264386605
2019-12-18,-0.25299393697593153
2019-12-19,0.18788163457021945
2019-12-20,0.3188021016467424
2019-12-23,0.0601623276123453
2019-12-24,0.3006649795311178
2019-12-27,-0.069847851280469
2019-12-30,-0.405398425823178
2019-12-31,-0.2058602432605139
2020-01-02,0.21449188635993544
2020-01-03,-0.19824789839181234
2020-01-06,0.23086933468592363
2020-01-07,0.36596187995088236
2020-01-08,-0.0017406010670906191
2020-01-09,0.39491853958981693
2020-01-10,-0.006379873052986262
2020-01-13,0.3417586273172901
2020-01-14,0.34406188867432963
2020-01-15,0.3590110397836188
2020-01-16,0.39965986966754574
2020-01-17,0.4243641073083726
2020-01-20,0.2186934940771046
2020-01-21,-0.14263248444567056
2020-01-22,0.15706315136860827
2020-01-23,0.12443474189585135
2020-01-24,-0.3206255745446751
2020-01-27,-0.6991100396133487
2020-01-28,0.3348166296402555
2020-01-29,0.06228474182299326
2020-01-30,-0.12106791380187554
2020-01-31,-0.9839548855875346
2020-02-03,0.3539612625227395
2020-02-04,0.7646718116779416
2020-02-05,0.7931409595403061
2020-02-06,0.5999478402441971
2020-02-07,-0.5744051809094763
2020-02-10,0.48200056285576665
2020-02-11,0.20574276407610004
2020-02-12,0.31389136853670063
2020-02-13,-0.06561564085868499
2020-02-14,0.15263379047119052
2020-02-18,0.0554693440774745
2020-02-19,0.3757334485341879
2020-02-20,0.1043168818688045
2020-02-21,-0.5606277916694213
2020-02-24,-1.5736866716171138
2020-02-25,-2.1938474452358303
2020-02-26,-0.7888271619607368
2020-02-27,-1.9041303643489882
2020-02-28,-2.7175324550147706
2020-03-02,1.7844148953481742
2020-03-03,-0.7835366105466646
2020-03-04,2.167006010191841
2020-03-05,-1.3439017849161128
2020-03-06,-2.289476863597917
2020-03-09,-10.26769585587326
2020-03-10,3.0583801249059572
2020-03-11,-4.599514764354129
2020-03-12,-12.344690349727383
2020-03-13,9.655832471419433
2020-03-16,-9.885314796043797
2020-03-17,2.6277450116733325
2020-03-18,-7.597828886008817
2020-03-19,3.8314501203644546
2020-03-20,-2.6186286127316105
2020-03-23,-5.259115197347319
2020-03-24,11.957070039408645
2020-03-25,4.5191001868590375
2020-03-26,1.7657086927008514
2020-03-27,-5.111732604524255
2020-03-30,2.7648809420725673
2020-03-31,2.609961304502062
2020-04-01,-3.7551904610043985
2020-04-02,1.7194200812806093
2020-04-03,-1.2177617796762852
2020-04-06,5.057854590662014
2020-04-07,0.15743313510203638
2020-04-08,2.288807889453981
2020-04-09,1.7298908542034308
2020-04-13,-0.6402328099255228
2020-04-14,1.296542281029156
2020-04-15,-2.1026256314636838
2020-04-16,-0.42482631744571453
2020-04-17,3.3138402107289133
2020-04-20,0.19776887923985687
2020-04-21,-3.1150323623815757
2020-04-22,2.497116919475917
2020-04-23,-0.2596589173608499
2020-04-24,1.1879839864330721
2020-04-27,1.5373998831137214
2020-04-28,1.0667882303743381
2020-04-29,2.904386384653157
2020-04-30,-2.9379858652031965
2020-05-01,-1.085201570327965
2020-05-04,0.8529250219104112
2020-05-05,0.45167588589352103
2020-05-06,0.1289569421347947
2020-05-07,0.020228309928005395
2020-05-08,0.8959289476842436
2020-05-11,0.912702881768368
2020-05-12,-1.469887157219174
2020-05-13,-2.54011769910244
2020-05-14,0.04481769480160214
2020-05-15,0.8904401439957965
2020-05-19,1.6845500877437969
2020-05-20,0.753079233986087
2020-05-21,-0.7514483763091828
2020-05-22,0.19280759693949268
2020-05-25,1.084921048492471
2020-05-26,0.4822373991155038
2020-05-27,0.8179269599489558
2020-05-28,-0.06089447804805692
2020-05-29,-0.4579818101024369
2020-06-01,0.2856642039843704
2020-06-02,1.0383179092197325
2020-06-03,1.1737983563169019
2020-06-04,-0.30304280507836845
2020-06-05,2.1007297222678245
2020-06-08,0.7619529599685704
2020-06-09,-0.883887798107108
2020-06-10,-0.8361936186223606
2020-06-11,-4.142328483329316
2020-06-12,1.3666904531381308
2020-06-15,0.6757769658852775
2020-06-16,1.0162933350915226
2020-06-17,-0.5613607449916014
2020-06-18,0.3311984076955765
2020-06-19,-0.03617365499328784
2020-06-22,0.2759444415449286
2020-06-23,0.30869189629805227
2020-06-24,-1.737249546769415
2020-06-25,0.9918611705953984
2020-06-26,-1.6644953475436153
2020-06-29,1.3213522635624475
2020-06-30,0.8154804733507826
2020-07-02,0.6909365909753884
2020-07-03,-0.1638710140399624
2020-07-06,0.46740608033637443
2020-07-07,-0.4735265792430221
2020-07-08,0.2160892264595482
2020-07-09,-0.38773952077006957
2020-07-10,0.9326477586658832
2020-07-13,-0.47346545703290666
2020-07-14,1.7206517043729663
2020-07-15,0.9730634861080611
2020-07-16,-0.24154317705119555
2020-07-17,0.6178039876439279
2020-07-20,0.3733692765993668
2020-07-21,-0.12790767910106915
2020-07-22,0.050112042164207615
2020-07-23,-0.9424183744075609
2020-07-24,-0.13484605913169911
2020-07-27,1.026437287520987
2020-07-28,-0.24750484480461354
2020-07-29,1.0755980766177453
2020-07-30,0.028227640397604503
2020-07-31,-0.7981914004525859
2020-08-04,1.2294968352555502
2020-08-05,0.8162243974523475
2020-08-06,0.46965143885790983
2020-08-07,-0.2086941401536313
2020-08-10,0.36870258998458194
2020-08-11,-0.6533979705519277
2020-08-12,0.474636486937019
2020-08-13,-0.2727019706703082
2020-08-14,-0.09376833997545297
2020-08-17,0.8568176240838055
2020-08-18,-0.18011419662208317
2020-08-19,-0.29290825806517207
2020-08-20,0.17735223818100554
2020-08-21,-0.535325206799453
2020-08-24,0.6580692229606555
2020-08-25,-0.054729226593441815
2020-08-26,1.038062283737018
2020-08-27,-0.34842167957117587
2020-08-28,-0.15359781699190167
2020-08-31,-1.1457121578979934
2020-09-01,0.7908225929240453
2020-09-02,0.318413938119555
2020-09-03,-1.4917930852497263
2020-09-04,-1.4037436250547208
2020-09-08,-0.7306696263411072
2020-09-09,1.7646486498027913
2020-09-10,-1.2103555348974004
2020-09-11,0.22983939600380587
2020-09-14,0.8482022461087979
2020-09-15,0.43521233718037955
2020-09-16,-0.8252577671284289
2020-09-17,-0.30069281720153107
2020-09-18,-0.29359928317174155
2020-09-21,-1.340824713331068
2020-09-22,1.0080253031967468
2020-09-23,-2.0182295211287338
2020-09-24,0.601881493216827
2020-09-25,0.9621524720920593
2020-09-28,1.104232759527246
2020-09-29,-0.19269956573907399
2020-09-30,-0.555775895968913
2020-10-01,0.39140278044140775
2020-10-02,0.09144431207328552
2020-10-05,1.301904505782847
2020-10-06,-1.0609231920601925
2020-10-07,1.1837890657188321
2020-10-08,0.6464406767570763
2020-10-09,0.17116200217726085
2020-10-13,-0.3139565625812968
2020-10-14,-0.3355403009157154
2020-10-15,0.27711029991697167
2020-10-16,-0.3769421171444187
2020-10-19,-1.0019050298538668
2020-10-20,-0.004914586408455435
2020-10-21,-0.2648486163979169
2020-10-22,0.30313979322762474
2020-10-23,0.15172069091822227
2020-10-26,-1.3769542960281655
2020-10-27,-0.36505398253683374
2020-10-28,-2.710838783469005
2020-10-29,0.5395698102549362
2020-10-30,-0.5749620936813749
2020-11-02,0.7464461199556238
2020-11-03,1.5436156098194598
2020-11-04,0.3732935107841673
2020-11-05,1.872027079348304
2020-11-06,-0.09449135757596538
2020-11-09,1.185917583301066
2020-11-10,0.8466912077192301
2020-11-11,0.9551332800836088
2020-11-12,-1.144027966292438
2020-11-13,0.5632569564077539
2020-11-16,1.2845185594080544
2020-11-17,0.34517179261059905
2020-11-18,-0.3439844552999394
2020-11-19,0.11841465899469217
2020-11-20,0.6463637835768754
2020-11-23,0.4430339580565379
2020-11-24,1.0518048568253002
2020-11-25,0.22460433343336472
2020-11-26,0.22064894638689214
2020-11-27,0.2610687734371453
2020-11-30,-1.1858571948383911
2020-12-01,0.6201148585559979
2020-12-02,0.35439198203526256
2020-12-03,0.2292909578259117
2020-12-04,0.706977813541787
2020-12-07,0.35043884838195094
2020-12-08,0.32191059307908887
2020-12-09,-0.4484359055218601
2020-12-10,0.19020831486511458
2020-12-11,-0.2523710085848063
2020-12-14,-0.9202855814617106
2020-12-15,0.6849765157488141
2020-12-16,0.34787302216319205
2020-12-17,0.4866969392103515
2020-12-18,-0.6701492595110659
2020-12-21,-0.19218698744614127
2020-12-22,0.2948397409463732
2020-12-23,0.23415245335423052
2020-12-24,0.1722261613470666
2020-12-29,-0.4567660859160383
2020-12-30,0.013682584741570025
2020-12-31,-0.6406113464203611
2021-01-04,0.5414915536257947
2021-01-05,0.882593433601131
2021-01-06,0.823410769828925
2021-01-07,1.119019998604287
2021-01-08,0.0804322278849634
2021-01-11,-0.5963807522661568
2021-01-12,0.28604522707631475
2021-01-13,-0.2841216975630778
2021-01-14,0.13047551196474494
2021-01-15,-0.27341205608063524
2021-01-18,0.20046005151042046
2021-01-19,0.06965767280897595
2021-01-20,0.3202022494860568
2021-01-21,-0.547886303753109
2021-01-22,-0.39237578945555684
2021-01-25,0.3367698354215465
2021-01-26,-0.7070233964872163
2021-01-27,-1.9966927579131988
2021-01-28,1.3360507271759747
2021-01-29,-1.8134202077189188
2021-02-01,2.0505277729711002
2021-02-02,1.028684470820962
2021-02-03,0.23161705572183333
2021-02-04,0.7038418757953524
2021-02-05,0.5204544431049785
2021-02-08,1.071909232174062
2021-02-09,0.4271551736079182
2021-02-10,0.2672727579448475
2021-02-11,-0.3510753096643393
2021-02-12,0.36535213804165245
2021-02-16,0.17497525821494886
2021-02-17,-0.6364700216303865
2021-02-18,-0.5480395301904806
2021-02-19,0.6030456998191269
2021-02-22,0.17622882635299764
2021-02-23,-0.47022329216753755
2021-02-24,0.8423325236379675
2021-02-25,-1.4119938326706105
2021-02-26,-0.8955426715504755
2021-03-01,1.3249991294355334
2021-03-02,0.6666812531652244
2021-03-03,-0.5477287139258546
2021-03-04,-1.0643698565851123
2021-03-05,1.408501697887088
2021-03-08,0.41782700206736134
2021-03-09,0.7660632985249105
2021-03-10,0.48819726151685394
2021-03-11,0.8271782203049804
2021-03-12,0.03556017115728949
2021-03-15,0.5490337308868609
2021-03-16,-0.42628135311202353
2021-03-17,0.5780418002278243
2021-03-18,-0.7722638156658079
2021-03-19,0.09290473283252165
2021-03-22,-0.20632433767370228
2021-03-23,-0.7722458617896555
2021-03-24,-0.22228410729309145
2021-03-25,0.12238812542659794
2021-03-26,0.5442038385178094
2021-03-29,-0.17811072235713876
2021-03-30,-0.07265059373574578
2021-03-31,-0.026197452780629682
2021-04-01,1.5486135524260813
2021-04-05,0.19220338013834493
2021-04-06,0.4062628763169318
2021-04-07,0.13086196424421104
2021-04-08,0.5217223146304795
2021-04-09,-0.004682486292550969
2021-04-12,-0.13885593275431152
2021-04-13,0.01249101572504685
2021-04-14,-0.16663456157840484
2021-04-15,0.7834525785179292
2021-04-16,0.1521609677651803
2021-04-19,-0.7591241141129634
2021-04-20,-0.8518860576082532
2021-04-21,0.5383176956555991
2021-04-22,-0.5835000617260611
2021-04-23,0.3714935860681612
2021-04-26,0.3575424180946696
2021-04-27,0.023473444188981674
2021-04-28,0.9486281392565354
2021-04-29,-0.5222896594255344
2021-04-30,-0.7665162697188643
2021-05-03,0.5489678998717329
2021-05-04,-0.13115576673669027
2021-05-05,0.6394580922972626
2021-05-06,-0.10201193922005913
2021-05-07,0.9418859507023924
2021-05-10,-0.5689957354156339
2021-05-11,-0.4539863797024868
2021-05-12,-0.8622974927363303
2021-05-13,0.14653701030562516
2021-05-14,1.2066306507864777
2021-05-17,0.557658270932615
2021-05-18,0.16637171265683204
2021-05-19,-0.4618811159999292
2021-05-20,0.6489158984395171
2021-05-21,-0.08033167246584982
2021-05-25,0.18844810420666214
2021-05-26,0.927210524618638
2021-05-27,0.1463644406320519
2021-05-28,0.39343204642445784
2021-05-31,-0.6105077700183981
2021-06-01,1.2417008767928728
2021-06-02,-0.0240327455446554
2021-06-03,-0.14920900742416698
2021-06-04,0.44028416462806863
2021-06-07,0.03046333721763439
2021-06-08,0.15272847515039878
2021-06-09,-0.31695367831445775
2021-06-10,0.2359689481034266
2021-06-11,0.4434045269208653
2021-06-14,0.09583098831416059
2021-06-15,0.3651287862830088
2021-06-16,-0.0014867123634410007
2021-06-17,-0.43003311749295614
2021-06-18,-0.7168407000843868
2021-06-21,0.7840196019549328
2021-06-22,0.21977549198519686
2021-06-23,-0.17969094897125615
2021-06-24,0.2514293396671974
2021-06-25,0.07519711586259081
2021-06-28,-0.4201618202275048
2021-06-29,0.12756929781816417
2021-06-30,-0.026773043602201785
2021-07-02,0.3000158744195014
2021-07-05,0.2739054572801658
2021-07-06,0.09121613292901731
2021-07-07,-0.0463073429803007
2021-07-08,-1.1305747244601316
2021-07-09,0.9810020782110573
2021-07-12,-0.1229163324365734
2021-07-13,0.185832176487577
2021-07-14,-0.6092537739683102
2021-07-15,0.18116662074811885
2021-07-16,-0.9819766763363158
2021-07-19,-1.2959395561782272
2021-07-20,1.0959836704433012
2021-07-21,0.839406886644567
2021-07-22,-0.06265314254896293
2021-07-23,0.4522970052245334
2021-07-26,-0.11591007792706165
2021-07-27,0.04165827237787578
2021-07-28,0.28255028352328626
2021-07-29,0.40236668110000817
2021-07-30,-0.11815791351279525
2021-08-03,0.38495847932014104
2021-08-04,-0.17775384923155446
2021-08-05,0.22529000924793596
2021-08-06,0.49029663382493816
2021-08-09,-0.1855885563898374
2021-08-10,0.28525559518686183
2021-08-11,0.2844537316232021
2021-08-12,-0.16250068417339447
2021-08-13,-0.012182879874800268
2021-08-16,-0.16911516861017883
2021-08-17,-0.584867643874365
2021-08-18,-0.30200947366735287
2021-08-19,-0.42704557862559556
2021-08-20,0.6114131156774949
2021-08-23,0.6799782744972616
2021-08-24,0.34428365707532826
2021-08-25,0.1922346844828393
2021-08-26,-0.40365448284354066
2021-08-27,0.6847396922314841
2021-08-30,-0.24025464437913424
2021-08-31,-0.058750227603787675
2021-09-01,0.5183876748419802
2021-09-02,0.5099180360754518
2021-09-03,0.12647586087128904
2021-09-07,-0.0710844658492027
2021-09-08,-0.31143401296482853
2021-09-09,-0.1759731490285743
2021-09-10,-0.34870863571507815
2021-09-13,0.16139495219065214
2021-09-14,-0.5472632255121956
2021-09-15,0.6835884975136208
2021-09-16,-0.4431335395771674
2021-09-17,-0.5421739573532203
2021-09-20,-1.6393061346848259
2021-09-21,0.4455619402614852
2021-09-22,0.7765109817751581
2021-09-23,0.29605857718795203
2021-09-24,-0.2893239178415885
2021-09-27,0.29751539844893315
2021-09-28,-1.4137473524807653
2021-09-29,-0.07930961138193915
2021-09-30,-0.435551117547639
2021-10-01,0.40158645479941857
2021-10-04,-0.48930622187419726
2021-10-05,0.6537883647625309
2021-10-06,0.04111709605114644
2021-10-07,1.1118430280079084
2021-10-08,0.0004974603691421109
2021-10-12,0.1018736368936235
2021-10-13,0.8876033981934928
2021-10-14,0.9767945807163558
2021-10-15,0.5196913372300438
2021-10-18,0.273798301420225
2021-10-19,0.48414425021114926
2021-10-20,0.4799128313653034
2021-10-21,0.11422005062886598
2021-10-22,0.017908525461729496
2021-10-25,0.3233452033169604
2021-10-26,-0.5229120178002589
2021-10-27,-1.031950315252561
2021-10-28,1.1572417084228181
2021-10-29,-0.756694849038797
2021-11-01,0.9977629736157123
2021-11-02,-0.3624041041088155
2021-11-03,0.4492187499999911
2021-11-04,0.36209564692588625
2021-11-05,0.5327553237782334
2021-11-08,0.46933330420368957
2021-11-09,0.1762809361445461
2021-11-10,-0.6140434340920153
2021-11-11,0.5595944776048967
2021-11-12,0.8641460476322971
2021-11-15,-0.39231178365528585
2021-11-16,0.1572635369910591
2021-11-17,-0.29561463291533085
2021-11-18,-0.07158361427977988
2021-11-19,-0.3812824956672456
2021-11-22,-0.622589741359314
2021-11-23,0.15405586531054283
2021-11-24,0.4409456876176332
2021-11-25,0.3007129390132812
2021-11-26,-2.2546353420101584
2021-11-29,0.1093426029086686
2021-11-30,-2.312166059860987
2021-12-01,-0.9457908549128757
2021-12-02,1.4532431432900283
2021-12-03,-0.619878714719202
2021-12-06,1.1040348344653061
2021-12-07,1.4457512548353924
2021-12-08,-0.40306213892330467
2021-12-09,-0.7206789632964616
2021-12-10,-0.16678402248452295
2021-12-13,-0.6802083809563375
2021-12-14,-0.48148247162445035
2021-12-15,0.5840570869525052
2021-12-16,-0.14154824743295435
2021-12-17,-0.0029005220751443517
2021-12-20,-0.9691791755309431
2021-12-21,1.8828387423663218
2021-12-22,0.693906379669329
2021-12-23,0.7062177398714953
2021-12-24,0.05089249643572824
2021-12-29,0.5416939675642274
2021-12-30,-0.2347168674599609
2021-12-31,-0.3371691858126802
2022-01-04,0.06454953279353415
2022-01-05,-0.9267100569773756
2022-01-06,0.15446988886151924
2022-01-07,0.058374454048704116
2022-01-10,-0.05785870544713356
2022-01-11,0.960977171416344
2022-01-12,0.5649839920284228
2022-01-13,-0.476746903482117
2022-01-14,0.30338425480205267
2022-01-17,0.8423249518453968
2022-01-18,-1.2206634503772462
2022-01-19,-0.326212440653495
2022-01-20,-0.6932262153426016
2022-01-21,-2.0742458725344304
2022-01-24,-0.24294959811641537
2022-01-25,0.09576068601337973
2022-01-26,0.023798701495802987
2022-01-27,-0.2515101562327371
2022-01-28,0.9623258046547845
2022-01-31,1.7187514418818717
2022-02-01,1.0503196995462982
2022-02-02,0.19934427094550067
2022-02-03,-1.256414942689632
2022-02-04,0.8433696341376695
2022-02-07,-0.17111959889132278
2022-02-08,0.6672751701160884
2022-02-09,1.0618790500904307
2022-02-10,-0.33558290805372204
2022-02-11,0.07942504828002406
2022-02-14,-0.9109591909207571
2022-02-15,0.7029603530031681
2022-02-16,-0.5534214567624485
2022-02-17,-0.9694290573702857
2022-02-18,-0.7938192993973803
2022-02-22,-0.4779012063556243
2022-02-23,-0.7824905364830048
2022-02-24,0.08533070709715318
2022-02-25,1.657360852816625
2022-02-28,0.09665683040367412
2022-03-01,-0.5770050191754139
2022-03-02,1.1954562563974314
2022-03-03,-0.024460466162090633
2022-03-04,0.7152806403923462
2022-03-07,-0.4578925644383669
2022-03-08,-0.33983772975304527
2022-03-09,1.230214858468348
2022-03-10,0.411758152424313
2022-03-11,-0.5555560583284991
2022-03-14,-1.3093029930903777
2022-03-15,0.03304879769321367
2022-03-16,1.3262348598664708
2022-03-17,1.4085483422255463
2022-03-18,0.21726309504008778
2022-03-21,0.8735688034237077
2022-03-22,0.2966990127219127
2022-03-23,-0.6441904167661661
2022-03-24,0.025994528948669604
2022-03-25,0.309965852653149
2022-03-28,-0.12769125042013663
2022-03-29,0.49776790038669194
2022-03-30,-0.05070456710732918
2022-03-31,-0.8416415168055802
2022-04-01,0.2868899484304688
2022-04-04,0.6040158947524299
2022-04-05,-0.7009038960359093
2022-04-06,-0.648408479441287
2022-04-07,0.21250003249442262
2022-04-08,0.18090304646849464
2022-04-11,-0.383555156377946
2022-04-12,-0.34464380980243625
2022-04-13,0.5645744824853915
2022-04-14,0.08104780085171903
2022-04-18,0.10386843105676391
2022-04-19,0.6417306024126157
2022-04-20,-0.09264987147878934
2022-04-21,-1.581933203417396
2022-04-22,-2.143147432048975
2022-04-25,-0.8236415662059127
2022-04-26,-1.528179761970827
2022-04-27,0.2580781578467972
2022-04-28,1.816895348191272
2022-04-29,-1.7001937210485374
2022-05-02,-0.3361948812734772
2022-05-03,1.0298642510018885
2022-05-04,1.3379344391010184
2022-05-05,-2.307296583667684
2022-05-06,-0.30391298825059865
2022-05-09,-3.070771706462838
2022-05-10,-0.5480062883758241
2022-05-11,-0.2654528089950481
2022-05-12,-0.6966732692061939
2022-05-13,2.034109070062784
2022-05-16,0.53035157181478
2022-05-17,1.4084626844623083
2022-05-18,-1.901320625518521
2022-05-19,0.4004696112492878
2022-05-20,0.07778860486939987
2022-05-24,0.4386640545833709
2022-05-25,0.4811229617117663
2022-05-26,0.7280214278610142
2022-05-27,1.053956219299601
2022-05-30,0.8231918513325942
2022-05-31,-0.9087239874245756
2022-06-01,-0.0752633321530638
