date,bank_equity_return
2019-07-29,0.026062695121886748
2019-07-30,-0.494968274338492
2019-07-31,0.0
2019-08-01,-1.0733166715782838
2019-08-02,-0.7938659174616003
2019-08-06,-1.2536234211429353
2019-08-07,0.43212784367414603
2019-08-08,0.6455320838424372
2019-08-09,-0.24054356216807182
2019-08-12,-0.8571951905337771
2019-08-13,0.6484971274050677
2019-08-14,-1.9328981484361019
2019-08-15,-0.301129792664534
2019-08-16,0.961009013270453
2019-08-19,0.9790654255454001
2019-08-20,-1.0773331786746554
2019-08-21,0.5717665460330368
2019-08-22,0.1082627299631378
2019-08-23,-1.3790909877304691
2019-08-26,0.3685139129488757
2019-08-27,-0.21921972930289968
2019-08-28,0.6315394104610128
2019-08-29,0.9549487058365669
2019-08-30,0.3513697253087811
2019-09-03,-0.592515866258192
2019-09-04,0.32516406241072104
2019-09-05,1.2962206475783278
2019-09-06,0.39987676834045693
2019-09-09,0.5576028625955409
2019-09-10,0.6601745066489473
2019-09-11,0.8132158498914466
2019-09-12,0.8066559954820862
2019-09-13,0.8776768612255736
2019-09-16,-0.33266208530381425
2019-09-17,0.5134718921315784
2019-09-18,0.22992574012570266
2019-09-19,0.4331701346762973
2019-09-20,0.3807017621739295
2019-09-23,-0.37925792058707275
2019-09-24,-0.4477874876000598
2019-09-25,0.4600392621242122
2019-09-26,0.30527826094939314
2019-09-27,0.17757084921092847
2019-09-30,0.15189575916019216
2019-10-01,-1.4661853315730222
2019-10-02,-1.5905454432182164
2019-10-03,-0.10433145000028343
2019-10-04,0.7307211253816392
2019-10-07,-0.07772493324461616
2019-10-08,-0.7259226263402252
2019-10-09,0.8356593430808301
2019-10-10,0.2849424905600584
2019-10-11,0.7489816174770736
2019-10-15,0.563961532753865
2019-10-16,0.12749167008725415
2019-10-17,-0.3309893376817752
2019-10-18,0.20433633336769397
2019-10-21,0.33139304314055984
2019-10-22,0.05077964548738656
2019-10-23,-0.10155023279894149
2019-10-24,-0.07626288067721365
2019-10-25,0.2040093256194142
2019-10-28,0.2799841916123258
2019-10-29,0.15227520271088313
2019-10-30,0.43085788825136806
2019-10-31,-0.20188326926245947
2019-11-01,0.5056809307466104
2019-11-04,0.7044165211302689
2019-11-05,0.2747903962370568
2019-11-06,0.5729375477759868
2019-11-07,0.42114582942081036
2019-11-08,0.14801080488284768
2019-11-11,-0.02462809463107396
2019-11-12,0.1231473131084071
2019-11-13,-0.04918425934746784
2019-11-14,0.14769581845457402
2019-11-15,0.14754832770356163
2019-11-18,0.02449663683297132
2019-11-19,0.1472246537991495
2019-11-20,-0.19599927792814942
2019-11-21,0.09822136215118515
2019-11-22,-0.1226737712740622
2019-11-25,0.4420930578134419
2019-11-26,-0.34312688245001777
2019-11-27,0.1721073546530949
2019-11-28,0.09822646976216376
2019-11-29,-0.1962134926001724
2019-12-02,-0.5652958960111754
2019-12-03,-0.9391848203054276
2019-12-04,-0.32436876736545717
2019-12-05,-0.7509155982702409
2019-12-06,0.5043840062842087
2019-12-09,-0.4265649827354445
2019-12-10,-0.17638803761970134
2019-12-11,-0.07578591864968454
2019-12-12,0.20216693875629854
2019-12-13,0.45382443286787755
2019-12-16,0.4267376238477727
2019-12-17,0.22490643164867485
2019-12-18,-0.5236811564221733
2019-12-19,-0.025094596612851294
2019-12-20,0.526599971875541
2019-12-23,-0.6235944697836393
2019-12-24,0.02507833472455978
2019-12-27,-0.05010231734706716
2019-12-30,-0.25170001857610647
2019-12-31,-0.22712138593790065
2020-01-02,0.5058311153573802
2020-01-03,-0.15103694104139365
2020-01-06,-0.02515809001789604
2020-01-07,0.05038266305354977
2020-01-08,0.7558734085227892
2020-01-09,0.3750628525705846
2020-01-10,-0.04978684563453628
2020-01-13,0.47357724009899904
2020-01-14,0.04955331978404587
2020-01-15,0.19843274950945844
2020-01-16,0.6928985123358267
2020-01-17,0.49145346484777974
2020-01-20,0.2201867990726969
2020-01-21,-0.3661177062289189
2020-01-22,0.293975091020382
2020-01-23,0.19535873255620562
2020-01-24,-0.1949778263458879
2020-01-27,-0.5457670208366849
2020-01-28,0.4428983589215951
2020-01-29,-0.1470011373624347
2020-01-30,-0.2207333975449921
2020-01-31,-1.0327094507873946
2020-02-03,0.29804800786701335
2020-02-04,1.0652362656249803
2020-02-05,0.9558708680795558
2020-02-06,0.7768636117341687
2020-02-07,-0.12044564890093534
2020-02-10,-0.024106759485109652
2020-02-11,0.28947651274409125
2020-02-12,0.0
2020-02-13,0.024088530989119228
2020-02-14,0.3607399353261931
2020-02-18,-0.2875342016277038
2020-02-19,0.12011062101719983
2020-02-20,0.31203116765867733
2020-02-21,-0.287121496815812
2020-02-24,-1.7627187278511203
2020-02-25,-1.8604819541034323
2020-02-26,-0.6734876138949186
2020-02-27,-1.9838784293517597
2020-02-28,-2.562171312416439
2020-03-02,1.3410481951929398
2020-03-03,-1.7644048119629718
2020-03-04,1.6375951089474539
2020-03-05,-2.053000631471491
2020-03-06,-2.6797160880868587
2020-03-09,-10.659793044241027
2020-03-10,3.7534300592314773
2020-03-11,-4.382368196246455
2020-03-12,-12.119324372381424
2020-03-13,13.755658099047396
2020-03-16,-10.246134685764153
2020-03-17,1.6798359433790155
2020-03-18,-6.540833526278867
2020-03-19,1.91196928754509
2020-03-20,-3.5752104049969535
2020-03-23,-8.039645323054213
2020-03-24,13.4531012513607
2020-03-25,5.70711818759897
2020-03-26,2.704520438007507
2020-03-27,-5.20154809245893
2020-03-30,2.9149292773375635
2020-03-31,2.7990540959758503
2020-04-01,-4.6677469880005535
2020-04-02,0.9860461674767507
2020-04-03,-1.8181353936483569
2020-04-06,5.246888852203635
2020-04-07,0.9449206457736725
2020-04-08,2.7114374306125066
2020-04-09,1.6341721793721398
2020-04-13,-2.813822313154346
2020-04-14,0.4772332773717469
2020-04-15,-3.229875650618974
2020-04-16,-2.650505103438605
2020-04-17,4.672262558537277
2020-04-20,-0.6422998064637642
2020-04-21,-3.8461102243723566
2020-04-22,0.7395114234154176
2020-04-23,-0.8341414195389696
2020-04-24,0.5672856954824557
2020-04-27,3.089296735894065
2020-04-28,1.3680917150683758
2020-04-29,4.30588713084552
2020-04-30,-3.265527980506433
2020-05-01,-2.324839474391005
2020-05-04,0.32604556650330796
2020-05-05,-0.6824743378148868
2020-05-06,0.19633916904227
2020-05-07,-0.7185251351986
2020-05-08,1.4473965341463169
2020-05-11,1.0376098375486587
2020-05-12,-2.0539081223654554
2020-05-13,-3.8007863091332084
2020-05-14,-0.1021979553695318
2020-05-15,-0.5113925245645579
2020-05-19,1.8162671784361928
2020-05-20,1.3464108256260987
2020-05-21,-0.9631757937855645
2020-05-22,-0.8145012013276998
2020-05-25,1.6966855371519207
2020-05-26,5.205176163125191
2020-05-27,3.1715770176678815
2020-05-28,-1.3832951204962196
2020-05-29,-2.057345185476278
2020-06-01,1.5594908172033017
2020-06-02,2.130973878758158
2020-06-03,2.945678028869292
2020-06-04,0.02982669644040481
2020-06-05,3.098877854366644
2020-06-08,1.0116126140974124
2020-06-09,-1.001481500906387
2020-06-10,-1.7340569399274197
2020-06-11,-4.529449529474283
2020-06-12,1.9100566303915878
2020-06-15,-0.4534532119149004
2020-06-16,1.670211846725822
2020-06-17,-0.746702775632313
2020-06-18,0.030120958762580585
2020-06-19,-0.45124926707339474
2020-06-22,-0.30224360908375214
2020-06-23,0.36373375395091223
2020-06-24,-1.9150337795731498
2020-06-25,0.9267846464702245
2020-06-26,-2.479337546025351
2020-06-29,1.0985397909347494
2020-06-30,0.7451281570797441
2020-07-02,-0.030816180656501047
2020-07-03,-0.06163699231017672
2020-07-06,1.2954698629175976
2020-07-07,-1.7661126609821998
2020-07-08,0.06199534420887609
2020-07-09,-0.9913181601173049
2020-07-10,1.8460660317841882
2020-07-13,0.6143941564575428
2020-07-14,1.282452230031339
2020-07-15,1.2360733957922587
2020-07-16,0.05954448469209783
2020-07-17,0.0
2020-07-20,-0.5059517720068185
2020-07-21,0.4187932166318076
2020-07-22,-0.23829055578429292
2020-07-23,-0.44788114101276255
2020-07-24,-0.7798880124598617
2020-07-27,-0.04549540857772261
2020-07-28,-0.42485467510352537
2020-07-29,0.792420722360343
2020-07-30,0.15118621381728925
2020-07-31,-1.6002149550849332
2020-08-04,-0.12274316471997393
2020-08-05,1.5975293631065313
2020-08-06,0.7257205116131926
2020-08-07,0.9006512961573065
2020-08-10,1.190098629256342
2020-08-11,1.4701580490576127
2020-08-12,0.6085616255371296
2020-08-13,-0.7776835040572028
2020-08-14,0.058101882483474476
2020-08-17,-0.43520453474541476
2020-08-18,-0.5536357373499223
2020-08-19,0.17583789218800217
2020-08-20,-0.4095003149297005
2020-08-21,-0.029361524944171435
2020-08-24,1.6451171872335024
2020-08-25,0.5364565396438925
2020-08-26,1.6152225247905383
2020-08-27,0.6528721592058861
2020-08-28,-0.5640100897408296
2020-08-31,-1.6449309882445529
2020-09-01,0.0864706127726933
2020-09-02,0.46096710200485
2020-09-03,-1.290463430707367
2020-09-04,-0.6972726478614466
2020-09-08,-0.73144320007974
2020-09-09,1.1199532522269129
2020-09-10,-1.1367060801500628
2020-09-11,0.7075988626776386
2020-09-14,0.4390699333379322
2020-09-15,0.20406429917718683
2020-09-16,-0.7272149264571537
2020-09-17,-0.1464921402128061
2020-09-18,-0.6455626566330919
2020-09-21,-1.3880177031028063
2020-09-22,0.11979234145607087
2020-09-23,-1.0470136628771276
2020-09-24,0.19721719857679343
2020-09-25,0.726610946629136
2020-09-28,1.8635139233008413
2020-09-29,-1.357309648225069
2020-09-30,-0.26918346142442706
2020-10-01,0.1799446218869516
2020-10-02,0.8682737015827557
2020-10-05,1.3356942506624003
2020-10-06,0.08783699194685468
2020-10-07,1.4047795228955495
2020-10-08,0.14427797441018964
2020-10-09,-0.7204502719477923
2020-10-13,-0.9869052488340135
2020-10-14,-0.6742908133049674
2020-10-15,0.2951412125979491
2020-10-16,0.02942591166361641
2020-10-19,-0.9414675335629896
2020-10-20,-0.17816049748751173
2020-10-21,0.47603181689193086
2020-10-22,0.7995221595437974
2020-10-23,0.8225613258555864
2020-10-26,-1.6403370584139543
2020-10-27,-1.6646864019874252
2020-10-28,-2.357886375249818
2020-10-29,1.3002872131782084
2020-10-30,-0.06111696522655974
2020-11-02,0.45874893682826823
2020-11-03,2.374386902258352
2020-11-04,0.5649618273653623
2020-11-05,0.5026859918800142
2020-11-06,-0.2353403092147599
2020-11-09,3.8631653103180064
2020-11-10,2.3565386206544137
2020-11-11,0.6103332454078014
2020-11-12,-1.020130612917436
2020-11-13,0.7242574645072608
2020-11-16,2.378302724129022
2020-11-17,1.1345270525257467
2020-11-18,0.7211606053019404
2020-11-19,0.0795322082280947
2020-11-20,0.2914919197173127
2020-11-23,0.8982476297820341
2020-11-24,2.1775406471585823
2020-11-25,-0.4884974835281608
2020-11-26,-0.28411916075279375
2020-11-27,0.1813528004730891
2020-11-30,-1.7067914943724172
2020-12-01,0.9471292328543157
2020-12-02,0.286672545352884
2020-12-03,0.07795993173920213
2020-12-04,0.8050417181998171
2020-12-07,-0.23186668202921368
2020-12-08,0.33566930042272514
2020-12-09,0.3345227449167876
2020-12-10,0.10257514507971965
2020-12-11,-0.43553581484520043
2020-12-14,-1.0808247567115403
2020-12-15,0.2081690588841445
2020-12-16,0.0
2020-12-17,0.02591205249511397
2020-12-18,-0.700776315715923
2020-12-21,-0.2090646173047883
2020-12-22,-0.18334779510322807
2020-12-23,0.8921478721569676
2020-12-24,0.2861595055873245
2020-12-29,0.23333493778587844
2020-12-30,-0.18428408443346145
2020-12-31,-0.02595574148128721
2021-01-04,-0.7022761787649268
2021-01-05,0.36675137723225504
2021-01-06,2.035442707164381
2021-01-07,0.5626377324362553
2021-01-08,0.0
2021-01-11,-0.10171486096645088
2021-01-12,0.4582294387611041
2021-01-13,-0.15199625335255984
2021-01-14,0.45677566612054576
2021-01-15,0.17692988103057417
2021-01-18,0.45399933883703003
2021-01-19,-0.4519475001743545
2021-01-20,0.025245870698498152
2021-01-21,-0.5043637492140762
2021-01-22,-0.8362109538494367
2021-01-25,0.15890564565721466
2021-01-26,0.05117479971010752
2021-01-27,-1.4578406588688475
2021-01-28,1.271763138637927
2021-01-29,-1.691412143623272
2021-02-01,0.6516796421070614
2021-02-02,1.1395744489054005
2021-02-03,0.25604738113156333
2021-02-04,0.9196165746953033
2021-02-05,0.1518305042103263
2021-02-08,0.5307047653827279
2021-02-09,0.12572013081857403
2021-02-10,-0.25109023464521263
2021-02-11,0.5034101701857363
2021-02-12,0.3756179961670325
2021-02-16,0.29944492719606863
2021-02-17,0.3731065048859561
2021-02-18,0.22307240177328325
2021-02-19,0.6429106681873131
2021-02-22,0.4729997381924367
2021-02-23,0.93187605896905
2021-02-24,1.7978798776902671
2021-02-25,-1.3365194827274385
2021-02-26,-1.403000207372418
2021-03-01,1.4229644008674214
2021-03-02,0.7982684018839947
2021-03-03,0.21598938532807477
2021-03-04,-0.5268373516553071
2021-03-05,1.6851032537096522
2021-03-08,1.3257833438538924
2021-03-09,0.09345139656977697
2021-03-10,0.9103852660263145
2021-03-11,0.1156523015753752
2021-03-12,0.2772553806207334
2021-03-15,-0.2764888005444166
2021-03-16,0.11552919846711251
2021-03-17,0.6462106512727273
2021-03-18,0.5044568655731441
2021-03-19,-0.25097280075923045
2021-03-22,-0.32022832569539306
2021-03-23,-0.5736383633725417
2021-03-24,0.23077079542634937
2021-03-25,0.6048362632290916
2021-03-26,0.5736354569494173
2021-03-29,-0.25092526818795147
2021-03-30,0.2515564869775444
2021-03-31,-0.9810494612566001
2021-04-01,0.5069062452102369
2021-04-05,0.596077935995476
2021-04-06,-0.06837306392494247
2021-04-07,0.2964446585140834
2021-04-08,-0.06818670752786193
2021-04-09,0.1820068406445774
2021-04-12,0.7267767509243628
2021-04-13,-0.6538536753228019
2021-04-14,-0.09082248600612575
2021-04-15,0.2953410416477009
2021-04-16,0.27177865065799445
2021-04-19,-0.3162327452533642
2021-04-20,-0.9744005631900698
2021-04-21,0.6864744632184117
2021-04-22,-0.04543715028738626
2021-04-23,1.000483839193933
2021-04-26,0.18282516601366705
2021-04-27,0.22524802127743548
2021-04-28,0.15734262359554663
2021-04-29,0.4039524715017784
2021-04-30,-0.49172770578291836
2021-05-03,0.31444270865219615
2021-05-04,-0.13433585075998122
2021-05-05,0.6726435811949205
2021-05-06,0.20048204278870774
2021-05-07,0.3556045211555725
2021-05-10,-0.04428930285192978
2021-05-11,-0.6869085549480736
2021-05-12,-0.44624470293045393
2021-05-13,1.2326356863129995
2021-05-14,1.3504859059457086
2021-05-17,0.3276479154839196
2021-05-18,0.06531557796709553
2021-05-19,-0.34811909278376074
2021-05-20,0.17466266311709777
2021-05-21,0.2861865273325437
2021-05-25,0.13075398583535236
2021-05-26,0.7832836181702829
2021-05-27,0.41015052708328614
2021-05-28,0.2580200321812498
2021-05-31,-0.5790074900517972
2021-06-01,0.7765157409856949
2021-06-02,-0.04280360422754814
2021-06-03,0.42828692375533883
2021-06-04,-0.021353307440807878
2021-06-07,-0.14928390078332576
2021-06-08,-0.10675638376208552
2021-06-09,-0.5986964019502161
2021-06-10,-0.23661843967228702
2021-06-11,0.3234241446084196
2021-06-14,-0.17195229719217942
2021-06-15,0.6458832719484553
2021-06-16,0.5561282616436847
2021-06-17,-0.6381316896087674
2021-06-18,-0.9848382025322344
2021-06-21,0.7784213031398313
2021-06-22,0.08578986803084998
2021-06-23,-0.17149065901728155
2021-06-24,0.4972496640446966
2021-06-25,0.535408373169588
2021-06-28,-0.6178090739198394
2021-06-29,0.06432687579955854
2021-06-30,-0.2570746357715814
2021-07-02,0.15033141023133023
2021-07-05,0.42889149891109923
2021-07-06,-0.40569679565330974
2021-07-07,-0.21439492820822803
2021-07-08,-1.1817587826043252
2021-07-09,0.8914532869772396
2021-07-12,0.5603740997848217
2021-07-13,-0.192910291315751
2021-07-14,0.12883611761853597
2021-07-15,0.15011540103366805
2021-07-16,-0.835093982749846
2021-07-19,-1.9002437131431238
2021-07-20,0.7263699070288565
2021-07-21,0.9178756308600988
2021-07-22,-0.2598969490722358
2021-07-23,0.3473671226511321
2021-07-26,-0.028156049331573563
2021-07-27,0.5422807235134552
2021-07-28,0.3667616249869665
2021-07-29,0.7093678522361646
2021-07-30,-0.5549138972460899
2021-08-03,0.27898592152773016
2021-08-04,0.40673839743226026
2021-08-05,0.6607909917585975
2021-08-06,1.1647817401669869
2021-08-09,0.18840493250014134
2021-08-10,0.6476841236933151
2021-08-11,0.5813074344239055
2021-08-12,-0.020647277801388864
2021-08-13,-0.12384439614530063
2021-08-16,0.12399796067092961
2021-08-17,-0.7224889545752289
2021-08-18,0.12471767274806478
2021-08-19,-0.4361265778375589
2021-08-20,0.8969315131331035
2021-08-23,0.06202573163223146
2021-08-24,-0.06198728356608951
2021-08-25,0.5325120142960715
2021-08-26,-0.8450622592448442
2021-08-27,-0.2701791036051726
2021-08-30,-0.7086507394078789
2021-08-31,-0.7556404200604994
2021-09-01,0.4441827011778754
2021-09-02,0.1684273494634514
2021-09-03,-0.1891739342116061
2021-09-07,0.3159409114384504
2021-09-08,-0.25196421619244624
2021-09-09,0.12627206356186083
2021-09-10,-0.31533382007464805
2021-09-13,0.3163313197091844
2021-09-14,-0.5465390847129492
2021-09-15,0.570706833119905
2021-09-16,0.18910588951013274
2021-09-17,-1.0698373009002893
2021-09-20,-1.632744681677356
2021-09-21,0.30184804947952504
2021-09-22,0.644686490060864
2021-09-23,1.0250172718384132
2021-09-24,-0.0487460019996222
2021-09-27,0.5510889912033523
2021-09-28,-0.8853163016470211
2021-09-29,0.06379697472731483
2021-09-30,-0.786413165894384
2021-10-01,0.7283849811479115
2021-10-04,-0.29775722371985225
2021-10-05,0.8745911671324214
2021-10-06,-0.169201172815725
2021-10-07,0.8473167121136216
2021-10-08,0.567104273481811
2021-10-12,-0.3132927031372912
2021-10-13,-0.06287605582068201
2021-10-14,0.8805282401377568
2021-10-15,0.9351347958610257
2021-10-18,0.14413672871349537
2021-10-19,0.5140081882336611
2021-10-20,0.6544632400750983
2021-10-21,0.2235302342346257
2021-10-22,0.48666565810202567
2021-10-25,0.5036280330370513
2021-10-26,0.26162552629858116
2021-10-27,-0.8229535933833021
2021-10-28,0.3440692836571779
2021-10-29,-1.270701295432275
2021-11-01,0.5311066819845722
2021-11-02,0.48775079866012483
2021-11-03,0.8089031261351298
2021-11-04,-0.16046638342372965
2021-11-05,0.2612049602344513
2021-11-08,0.26051552526400457
2021-11-09,0.0
2021-11-10,-0.02000060580900076
2021-11-11,0.23987706745829396
2021-11-12,0.4188514254398257
2021-11-15,-0.5759595511971805
2021-11-16,0.2796626241275524
2021-11-17,-0.1991778243420783
2021-11-18,-0.29943862153255507
2021-11-19,-0.28026069027043965
2021-11-22,0.2007373224220066
2021-11-23,0.5402610921102502
2021-11-24,0.2397268274207498
2021-11-25,0.4583428590669847
2021-11-26,-1.9043931147235904
2021-11-29,-0.5662327596012817
2021-11-30,-2.2777745925737114
2021-12-01,-0.10409768617929416
2021-12-02,2.2083572990214684
2021-12-03,-0.3057460942463619
2021-12-06,0.6133311708312439
2021-12-07,0.8738357801723051
2021-12-08,-0.20146409243610996
2021-12-09,-0.18166665694306916
2021-12-10,0.3235487312568175
2021-12-13,-0.5441861886683608
2021-12-14,0.040490930680392445
2021-12-15,0.9116816302961794
2021-12-16,0.060248121564621115
2021-12-17,-0.7424194545015639
2021-12-20,-0.9096186055474909
2021-12-21,1.224009559935646
2021-12-22,0.8060913601871
2021-12-23,0.8996433979732821
2021-12-24,0.1585048964630298
2021-12-29,1.028699743825645
2021-12-30,-0.26696557430945234
2021-12-31,-0.39360214493351364
2022-01-04,1.758523590777883
2022-01-05,-0.31067324968956367
2022-01-06,0.8765271791162377
2022-01-07,0.5599516943382232
2022-01-10,-0.28800714894811064
2022-01-11,1.1938622796048959
2022-01-12,0.45674083549218647
2022-01-13,0.41673490270766056
2022-01-14,0.2641438103098137
2022-01-17,1.1100499121450724
2022-01-18,-0.9676471736519421
2022-01-19,-1.2589483440198057
2022-01-20,-0.4757245748938099
2022-01-21,-1.223675901067811
2022-01-24,-0.7162076541966877
2022-01-25,0.39678520956321073
2022-01-26,0.40889631160332396
2022-01-27,0.0
2022-01-28,0.29086469189696373
2022-01-31,1.450105614257713
2022-02-01,0.9910450539950322
2022-02-02,0.8492358588849891
2022-02-03,-0.542671206684886
2022-02-04,0.5079825834542806
2022-02-07,0.09358619827188885
2022-02-08,1.327871795911384
2022-02-09,-0.018479182094910396
2022-02-10,0.31386113141591565
2022-02-11,-0.44168153417184497
2022-02-14,-1.1829936384385786
2022-02-15,0.4489603650341456
2022-02-16,-0.03727223279623715
2022-02-17,-1.6579800313157311
2022-02-18,-0.5682770545704208
2022-02-22,0.19670901386310558
2022-02-23,-1.3915383666105452
2022-02-24,-1.4111924756420424
2022-02-25,2.2941455452632376
2022-02-28,-0.8625385081470704
2022-03-01,-1.875488326204
2022-03-02,1.576328712958075
2022-03-03,-0.31039207352229203
2022-03-04,-0.3891337272673656
2022-03-07,-1.6019007943425145
2022-03-08,-0.3970749866501255
2022-03-09,2.0331274365814833
2022-03-10,-0.15629604073593706
2022-03-11,-0.039148128436250484
2022-03-14,0.2544847517318205
2022-03-15,0.05855299321591012
2022-03-16,1.6195032348905292
2022-03-17,0.4992519990119959
2022-03-18,0.1910310754112743
2022-03-21,0.2669773393673802
2022-03-22,0.6085982793101241
2022-03-23,-2.0037925235514398
2022-03-24,0.11576504743437965
2022-03-25,0.5853323977855762
2022-03-28,0.019172396618039045
2022-03-29,0.2304049899529037
2022-03-30,-0.4405923044672466
2022-03-31,-1.2699730477032434
2022-04-01,-0.11693560597839658
2022-04-04,0.5853711158054997
2022-04-05,-0.07760835454918569
2022-04-06,-1.0095042170845558
2022-04-07,-0.9805989980787522
2022-04-08,0.41593471978240704
2022-04-11,-0.23666769112695718
2022-04-12,-1.1862414063179894
2022-04-13,-0.1400654830792769
2022-04-14,0.1602817233063325
2022-04-18,-0.3200592693871629
2022-04-19,1.0435568401349293
2022-04-20,0.47665185706091684
2022-04-21,-0.4546486770083735
2022-04-22,-2.2835297144938926
2022-04-25,-0.4666291047291993
2022-04-26,-1.8423128316475412
2022-04-27,-0.5422984158327315
2022-04-28,1.6565514637242318
2022-04-29,-1.1757346621139253
2022-05-02,-0.2504886622657465
2022-05-03,0.9207127858373187
2022-05-04,1.0367491110113702
2022-05-05,-1.8674784433016067
2022-05-06,-0.5437086149255754
2022-05-09,-1.2826225031593474
2022-05-10,-0.4046177646394922
2022-05-11,-0.23526237401788608
2022-05-12,-1.5219942157557176
2022-05-13,1.4148779341327744
2022-05-16,0.279040877311898
2022-05-17,1.4768948646526558
2022-05-18,-1.8561289413942528
2022-05-19,-0.1505030748310321
2022-05-20,0.10765208561860362
2022-05-24,1.0586753956747685
2022-05-25,0.6400371654368131
2022-05-26,0.9751607596260703
2022-05-27,1.3227729870201488
2022-05-30,0.80813682784866
2022-05-31,-0.3700148416254434
2022-06-01,-0.10312297889393252
2022-06-02,0.784762475115941
2022-06-03,-1.0655477412178427
2022-06-06,0.331368269144372
