"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2022-06-01","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.38,90,0,0,"",0
"2022-06-01","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.99,104.995,73,55,104.99,26793,105.26,-0.27,105.19,105.195,104.955,2813062,1575,105,41311,0,0,"",0
"2022-06-01","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.7,0,0,0,"",0
"2022-06-01","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.425,0,0,0,"",0
"2022-06-02","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,105.35,1,105.38,-0.03,105.35,105.35,105.35,105,1,105.28,90,0,0,"",0
"2022-06-02","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.885,104.9,100,76,104.895,38020,105,-0.105,104.985,105.025,104.89,3989372,1535,104.9,41852,0,0,"",0
"2022-06-02","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6,0,0,0,"",0
"2022-06-02","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.325,0,0,0,"",0
"2022-06-03","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.15,0,0,0,"",0
"2022-06-03","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.77,104.775,98,50,104.77,15120,104.9,-0.13,104.9,104.91,104.725,1583894,954,104.77,43375,0,0,"",0
"2022-06-03","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.47,0,0,0,"",0
"2022-06-03","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.195,0,0,0,"",0
"2022-06-06","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.97,0,0,0,"",0
"2022-06-06","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.55,104.565,73,300,104.55,20568,104.77,-0.22,104.77,104.775,104.55,2151089,1199,104.59,42386,0,0,"",0
"2022-06-06","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.14,0,0,0,"",0
"2022-06-06","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.08,0,0,0,"",0
"2022-06-07","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.915,0,0,0,"",0
"2022-06-07","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.52,104.525,73,24,104.525,21990,104.59,-0.065,104.52,104.62,104.51,2298510,1154,104.535,42865,0,0,"",0
"2022-06-07","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.085,0,0,0,"",0
"2022-06-07","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.025,0,0,0,"",0
"2022-06-08","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8,0,0,0,"",0
"2022-06-08","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.395,104.405,86,50,104.4,33309,104.535,-0.135,104.5,104.5,104.385,3477538,1030,104.42,40742,0,0,"",0
"2022-06-08","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.97,0,0,0,"",0
"2022-06-08","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.91,0,0,0,"",0
"2022-06-09","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.85,0,0,0,"",0
"2022-06-09","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,104.49,104.5,150,25,104.495,25551,104.42,0.075,104.375,104.5,104.355,2667845,1159,104.47,45806,0,0,"",0
"2022-06-09","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.02,0,0,0,"",0
"2022-06-09","CGZH23","CGZ","CGZ","CGZ",0,"2023-03-22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.96,0,0,0,"",0
