"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2022-01-04","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.27,108.275,65,15,108.275,15465,108.285,-0.01,108.36,108.36,108.2,1673939,780,108.285,76938,0,0,"",0
"2022-01-04","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.585,0,0,0,"",0
"2022-01-04","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.065,0,0,0,"",0
"2022-01-04","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110.525,0,0,0,"",0
"2022-01-05","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.23,108.235,80,50,108.23,12207,108.225,0.005,108.255,108.305,108.215,1321259,630,108.225,81075,0,0,"",0
"2022-01-05","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.525,0,0,0,"",0
"2022-01-05","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.005,0,0,0,"",0
"2022-01-05","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110.465,0,0,0,"",0
"2022-01-06","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.165,108.17,18,210,108.165,20952,108.165,0,108.195,108.205,108.155,2266066,946,108.165,77159,0,0,"",0
"2022-01-06","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.465,0,0,0,"",0
"2022-01-06","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110.945,0,0,0,"",0
"2022-01-06","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110.405,0,0,0,"",0
"2022-01-07","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.165,108.175,97,150,108.175,10281,108.165,0.01,108.15,108.19,108.09,1111853,470,108.165,79246,0,0,"",0
"2022-01-07","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.735,0,0,0,"",0
"2022-01-07","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.175,0,0,0,"",0
"2022-01-07","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.825,0,0,0,"",0
"2022-01-10","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.16,108.2,99,30,108.16,15326,108.155,0.005,108.13,108.165,108.115,1657430,332,108.155,79791,0,0,"",0
"2022-01-10","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.725,0,0,0,"",0
"2022-01-10","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.165,0,0,0,"",0
"2022-01-10","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.815,0,0,0,"",0
"2022-01-11","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.15,108.165,50,50,108.16,12922,108.155,0.005,108.155,108.165,108.12,1397214,424,108.155,79647,0,0,"",0
"2022-01-11","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.725,0,0,0,"",0
"2022-01-11","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.165,0,0,0,"",0
"2022-01-11","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.815,0,0,0,"",0
"2022-01-12","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.085,108.09,50,15,108.09,11371,108.12,-0.03,108.155,108.175,108.09,1229283,358,108.12,76244,0,0,"",0
"2022-01-12","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.69,0,0,0,"",0
"2022-01-12","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.13,0,0,0,"",0
"2022-01-12","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.78,0,0,0,"",0
"2022-01-13","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,108.11,108.13,50,67,108.12,12873,108.11,0.01,108.1,108.12,108.08,1391334,508,108.11,74285,0,0,"",0
"2022-01-13","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.68,0,0,0,"",0
"2022-01-13","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.12,0,0,0,"",0
"2022-01-13","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.77,0,0,0,"",0
"2022-01-14","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,0,108.035,0,29,108.025,17860,108.055,-0.03,108.12,108.12,108.025,1929761,582,108.055,77824,0,0,"",0
"2022-01-14","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.625,0,0,0,"",0
"2022-01-14","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.065,0,0,0,"",0
"2022-01-14","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.715,0,0,0,"",0
"2022-01-17","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,107.935,107.945,22,30,107.935,5399,107.935,0,108.01,108.01,107.91,582517,345,107.935,73868,0,0,"",0
"2022-01-17","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.505,0,0,0,"",0
"2022-01-17","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.945,0,0,0,"",0
"2022-01-17","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.595,0,0,0,"",0
"2022-01-18","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,107.845,107.86,50,129,107.855,15251,107.86,-0.005,107.895,107.92,107.85,1645096,601,107.86,72725,0,0,"",0
"2022-01-18","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.43,0,0,0,"",0
"2022-01-18","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.87,0,0,0,"",0
"2022-01-18","CGZZ22","CGZ","CGZ","CGZ",0,"2022-12-19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.52,0,0,0,"",0
"2022-01-19","CGZH22","CGZ","CGZ","CGZ",0,"2022-03-22",0,1,107.86,107.89,25,25,107.875,27343,107.88,-0.005,107.84,107.895,107.815,2949200,651,107.88,76639,0,0,"",0
"2022-01-19","CGZM22","CGZ","CGZ","CGZ",0,"2022-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.45,0,0,0,"",0
"2022-01-19","CGZU22","CGZ","CGZ","CGZ",0,"2022-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.89,0,0,0,"",0
