"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2022-06-01","CRAH22","CRA","CRA","CRA",0,"2022-06-15",0,1,99.1325,99.1375,250,125,0,0,0,0,0,0,0,0,0,99.1325,4538,0,0,"",0
"2022-06-01","CRAM22","CRA","CRA","CRA",0,"2022-09-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.075,1606,0,0,"",0
"2022-06-01","CRAU22","CRA","CRA","CRA",0,"2022-12-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.295,479,0,0,"",0
"2022-06-01","CRAZ22","CRA","CRA","CRA",0,"2023-03-15",0,1,0,0,0,0,0,175,0,-0.18,96.96,96.97,96.96,0,4,96.985,1077,0,0,"",0
"2022-06-01","CRAH23","CRA","CRA","CRA",0,"2023-06-21",0,1,96.855,96.875,100,100,0,546,0,-0.18,96.835,96.88,96.835,0,27,96.86,239,0,0,"",0
"2022-06-01","CRAM23","CRA","CRA","CRA",0,"2023-09-20",0,1,0,0,0,0,0,200,0,-0.185,96.815,96.815,96.795,0,8,96.805,702,0,0,"",0
"2022-06-01","CRAU23","CRA","CRA","CRA",0,"2023-12-20",0,1,0,0,0,0,0,8,0,-0.165,96.83,96.83,96.83,0,1,96.82,347,0,0,"",0
"2022-06-01","CRAZ23","CRA","CRA","CRA",0,"2024-03-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.855,26,0,0,"",0
"2022-06-01","CRAH24","CRA","CRA","CRA",0,"2024-06-19",0,1,96.89,96.915,50,50,0,123,0,-0.15,96.96,96.96,96.895,0,9,96.885,162,0,0,"",0
"2022-06-01","CRAM24","CRA","CRA","CRA",0,"2024-09-18",0,1,96.905,96.935,50,50,0,11,0,-0.14,96.92,96.92,96.92,0,2,96.9,5,0,0,"",0
"2022-06-01","CRAU24","CRA","CRA","CRA",0,"2024-12-18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.915,0,0,0,"",0
"2022-06-01","CRAZ24","CRA","CRA","CRA",0,"2025-03-19",0,1,96.93,96.96,50,50,0,0,0,0,0,0,0,0,0,96.925,54,0,0,"",0
"2022-06-02","CRAH22","CRA","CRA","CRA",0,"2022-06-15",0,1,99.1325,99.1375,250,25,0,0,0,0,0,0,0,0,0,99.1325,4538,0,0,"",0
"2022-06-02","CRAM22","CRA","CRA","CRA",0,"2022-09-21",0,1,0,98.07,0,100,0,2230,0,-0.015,98.065,98.065,98.06,0,6,98.07,1606,0,0,"",0
"2022-06-02","CRAU22","CRA","CRA","CRA",0,"2022-12-21",0,1,0,97.23,0,200,0,631,0,-0.055,97.305,97.32,97.24,0,24,97.24,479,0,0,"",0
"2022-06-02","CRAZ22","CRA","CRA","CRA",0,"2023-03-15",0,1,96.865,96.885,250,350,0,500,0,-0.03,96.97,96.97,96.955,0,3,96.895,1077,0,0,"",0
"2022-06-02","CRAH23","CRA","CRA","CRA",0,"2023-06-21",0,1,96.765,96.785,100,100,0,766,0,-0.08,96.86,96.875,96.78,0,42,96.775,251,0,0,"",0
"2022-06-02","CRAM23","CRA","CRA","CRA",0,"2023-09-20",0,1,96.715,96.74,100,100,0,88,0,-0.065,96.78,96.78,96.73,0,14,96.73,902,0,0,"",0
"2022-06-02","CRAU23","CRA","CRA","CRA",0,"2023-12-20",0,1,96.755,96.765,1,100,0,103,0,-0.065,96.8,96.8,96.745,0,9,96.75,347,0,0,"",0
"2022-06-02","CRAZ23","CRA","CRA","CRA",0,"2024-03-20",0,1,96.8,96.81,100,100,0,102,0,-0.055,96.84,96.84,96.8,0,4,96.8,26,0,0,"",0
