"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2020-06-09","CRAM20","CRA","CRA","CRA",0,"2020-09-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAU20","CRA","CRA","CRA",0,"2020-12-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAZ20","CRA","CRA","CRA",0,"2021-03-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAH21","CRA","CRA","CRA",0,"2021-06-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAM21","CRA","CRA","CRA",0,"2021-09-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAU21","CRA","CRA","CRA",0,"2021-12-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAZ21","CRA","CRA","CRA",0,"2022-03-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAH22","CRA","CRA","CRA",0,"2022-06-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAM22","CRA","CRA","CRA",0,"2022-09-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAU22","CRA","CRA","CRA",0,"2022-12-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAZ22","CRA","CRA","CRA",0,"2023-03-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-09","CRAH23","CRA","CRA","CRA",0,"2023-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAM20","CRA","CRA","CRA",0,"2020-09-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAU20","CRA","CRA","CRA",0,"2020-12-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAZ20","CRA","CRA","CRA",0,"2021-03-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAH21","CRA","CRA","CRA",0,"2021-06-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAM21","CRA","CRA","CRA",0,"2021-09-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAU21","CRA","CRA","CRA",0,"2021-12-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAZ21","CRA","CRA","CRA",0,"2022-03-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAH22","CRA","CRA","CRA",0,"2022-06-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAM22","CRA","CRA","CRA",0,"2022-09-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAU22","CRA","CRA","CRA",0,"2022-12-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAZ22","CRA","CRA","CRA",0,"2023-03-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-10","CRAH23","CRA","CRA","CRA",0,"2023-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0
"2020-06-11","CRAM20","CRA","CRA","CRA",0,"2020-09-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.765,0,0,0,"",0
"2020-06-11","CRAU20","CRA","CRA","CRA",0,"2020-12-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.78,0,0,0,"",0
"2020-06-11","CRAZ20","CRA","CRA","CRA",0,"2021-03-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8,0,0,0,"",0
"2020-06-11","CRAH21","CRA","CRA","CRA",0,"2021-06-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.79,0,0,0,"",0
"2020-06-11","CRAM21","CRA","CRA","CRA",0,"2021-09-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.735,0,0,0,"",0
