"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2020-11-16","CRAU20","CRA","CRA","CRA",0,"2020-12-16",0,1,99.775,0,100,0,0,0,0,0,0,0,0,0,0,99.775,1037,0,0,"",0
"2020-11-16","CRAZ20","CRA","CRA","CRA",0,"2021-03-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.78,1818,0,0,"",0
"2020-11-16","CRAH21","CRA","CRA","CRA",0,"2021-06-16",0,1,99.78,99.785,50,75,0,400,0,0,99.78,99.78,99.78,39912,2,99.78,2640,0,0,"",0
"2020-11-16","CRAM21","CRA","CRA","CRA",0,"2021-09-15",0,1,99.775,0,100,0,0,0,0,0,0,0,0,0,0,99.775,283,0,0,"",0
"2020-11-16","CRAU21","CRA","CRA","CRA",0,"2021-12-15",0,1,99.755,0,50,0,0,0,0,0,0,0,0,0,0,99.775,11,0,0,"",0
"2020-11-16","CRAZ21","CRA","CRA","CRA",0,"2022-03-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.755,0,0,0,"",0
"2020-11-16","CRAH22","CRA","CRA","CRA",0,"2022-06-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.74,0,0,0,"",0
"2020-11-16","CRAM22","CRA","CRA","CRA",0,"2022-09-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.705,0,0,0,"",0
"2020-11-16","CRAU22","CRA","CRA","CRA",0,"2022-12-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.685,0,0,0,"",0
"2020-11-16","CRAZ22","CRA","CRA","CRA",0,"2023-03-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.665,0,0,0,"",0
"2020-11-16","CRAH23","CRA","CRA","CRA",0,"2023-06-21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.635,0,0,0,"",0
"2020-11-16","CRAM23","CRA","CRA","CRA",0,"2023-09-20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.605,0,0,0,"",0
"2020-11-17","CRAU20","CRA","CRA","CRA",0,"2020-12-16",0,1,99.775,0,100,0,0,0,0,0,0,0,0,0,0,99.775,1037,0,0,"",0
"2020-11-17","CRAZ20","CRA","CRA","CRA",0,"2021-03-17",0,1,99.78,99.79,100,10,0,0,0,0,0,0,0,0,0,99.78,1818,0,0,"",0
"2020-11-17","CRAH21","CRA","CRA","CRA",0,"2021-06-16",0,1,99.78,0,100,0,0,0,0,0,0,0,0,0,0,99.78,2640,0,0,"",0
"2020-11-17","CRAM21","CRA","CRA","CRA",0,"2021-09-15",0,1,99.775,0,100,0,0,0,0,0,0,0,0,0,0,99.775,154,0,0,"",0
"2020-11-17","CRAU21","CRA","CRA","CRA",0,"2021-12-15",0,1,99.76,0,50,0,0,0,0,0,0,0,0,0,0,99.775,11,0,0,"",0
