"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2026-06-01","CRAH26","CRA","CRA","CRA",0,"2026-06-17",0,1,97.715,97.7175,2773,2885,97.7175,188,97.7175,0,97.7175,97.7175,97.715,18368,6,97.7175,253052,0,0,"0000-00-00",0
"2026-06-01","CRAM26","CRA","CRA","CRA",0,"2026-09-16",0,1,97.705,97.71,2907,2455,97.71,34357,97.71,0,97.705,97.71,97.695,3356206,1217,97.71,224925,0,0,"0000-00-00",0
"2026-06-01","CRAU26","CRA","CRA","CRA",0,"2026-12-16",0,1,97.58,97.59,61,262,97.59,42394,97.6,-0.01,97.6,97.605,97.55,4134260,4855,97.59,221571,0,0,"0000-00-00",0
"2026-06-01","CRAZ26","CRA","CRA","CRA",0,"2027-03-17",0,1,97.395,97.4,40,21,97.4,48532,97.43,-0.03,97.42,97.43,97.355,4723932,5474,97.4,355213,0,0,"0000-00-00",0
"2026-06-01","CRAH27","CRA","CRA","CRA",0,"2027-06-16",0,1,97.23,97.235,540,326,97.23,54848,97.27,-0.04,97.265,97.265,97.175,5329743,5578,97.23,226546,0,0,"0000-00-00",0
"2026-06-01","CRAM27","CRA","CRA","CRA",0,"2027-09-15",0,1,97.135,97.145,247,261,97.145,37696,97.17,-0.025,97.455,97.25,97.065,3659616,4049,97.14,167340,0,0,"0000-00-00",0
"2026-06-01","CRAU27","CRA","CRA","CRA",0,"2027-12-15",0,1,97.1,97.105,22,237,97.105,21968,97.12,-0.015,97.13,97.13,97.025,2131852,2551,97.09,102748,0,0,"0000-00-00",0
"2026-06-01","CRAZ27","CRA","CRA","CRA",0,"2028-03-15",0,1,97.065,97.07,227,34,97.07,18154,97.08,-0.01,97.075,97.08,96.99,1761118,2334,97.06,107494,0,0,"0000-00-00",0
"2026-06-01","CRAH28","CRA","CRA","CRA",0,"2028-06-21",0,1,97.03,97.035,34,12,97.04,8767,97.045,-0.005,97.04,97.045,96.96,849960,1346,97.025,59957,0,0,"0000-00-00",0
"2026-06-01","CRAM28","CRA","CRA","CRA",0,"2028-09-20",0,1,97.005,97.015,111,14,97.015,1154,97.02,-0.005,97.005,97.015,96.935,111695,347,97,29692,0,0,"2025-09-17",0
"2026-06-01","CRAU28","CRA","CRA","CRA",0,"2028-12-20",0,1,96.99,97,103,2,96.99,1118,97,-0.01,96.995,96.995,96.92,108209,237,96.985,11762,0,0,"2025-12-17",0
"2026-06-01","CRAZ28","CRA","CRA","CRA",0,"2029-03-21",0,1,96.97,96.995,100,100,96.965,332,96.985,-0.02,96.965,96.975,96.915,32148,56,96.97,5253,0,0,"2026-03-18",0
"2026-06-02","CRAH26","CRA","CRA","CRA",0,"2026-06-17",0,1,97.715,97.7175,1438,1919,0,2686,0,-0.0025,97.715,97.7175,97.715,0,41,97.7175,253059,0,0,"0000-00-00",0
