"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2022-06-01","BAXM22","BAX","BAX","BAX",0,"2022-06-13",0,1,97.705,97.71,70,197,0,26007,0,-0.06,97.765,97.77,97.69,0,1424,97.7,180080,0,0,"",0
"2022-06-01","BAXN22","BAX","BAX","BAX",0,"2022-07-18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6,0,0,0,"",0
"2022-06-01","BAXQ22","BAX","BAX","BAX",0,"2022-08-15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.485,0,0,0,"",0
"2022-06-01","BAXU22","BAX","BAX","BAX",0,"2022-09-19",0,1,96.93,96.94,25,9,0,12819,0,-0.16,97.07,97.07,96.905,0,2484,96.935,159046,0,0,"",0
"2022-06-01","BAXZ22","BAX","BAX","BAX",0,"2022-12-19",0,1,96.6,96.62,10,50,0,14621,0,-0.175,96.775,96.775,96.525,0,3600,96.61,165510,0,0,"",0
"2022-06-01","BAXH23","BAX","BAX","BAX",0,"2023-03-13",0,1,96.495,96.515,25,53,0,15389,0,-0.17,96.67,96.67,96.395,0,2956,96.505,126017,0,0,"",0
"2022-06-01","BAXM23","BAX","BAX","BAX",0,"2023-06-19",0,1,96.39,96.635,20,10,0,8401,0,-0.16,96.65,96.65,96.465,0,2026,96.49,96325,0,0,"",0
"2022-06-01","BAXU23","BAX","BAX","BAX",0,"2023-09-18",0,1,96.525,96.53,33,100,0,4705,0,-0.155,96.64,96.67,96.5,0,1137,96.52,68838,0,0,"",0
"2022-06-01","BAXZ23","BAX","BAX","BAX",0,"2023-12-18",0,1,96.535,96.6,20,25,0,2145,0,-0.145,96.65,96.65,96.535,0,735,96.545,48091,0,0,"",0
"2022-06-01","BAXH24","BAX","BAX","BAX",0,"2024-03-18",0,1,0,96.61,0,39,0,1932,0,-0.135,96.695,96.695,96.545,0,537,96.58,23610,0,0,"",0
"2022-06-01","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,0,96.71,0,78,0,210,0,-0.13,96.685,96.685,96.59,0,52,96.585,6382,0,0,"",0
"2022-06-01","BAXU24","BAX","BAX","BAX",0,"2024-09-16",0,1,0,0,0,0,0,12,0,-0.075,96.68,96.68,96.655,0,8,96.595,3305,0,0,"",0
"2022-06-01","BAXZ24","BAX","BAX","BAX",0,"2024-12-16",0,1,96.5,0,1,0,0,0,0,0,0,0,0,0,0,96.61,1493,0,0,"",0
