"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2023-01-03","BAXF23","BAX","BAX","BAX",0,"2023-01-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.925,0,0,0,"",0
"2023-01-03","BAXG23","BAX","BAX","BAX",0,"2023-02-13",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.94,0,0,0,"",0
"2023-01-03","BAXH23","BAX","BAX","BAX",0,"2023-03-13",0,1,94.96,94.97,111,50,0,8616,0,-0.005,95.025,95.025,94.96,0,1492,94.965,188494,0,0,"",0
"2023-01-03","BAXM23","BAX","BAX","BAX",0,"2023-06-19",0,1,94.995,95.265,23,25,0,10632,0,0.015,95.01,95.045,94.965,0,2114,94.995,140868,0,0,"",0
"2023-01-03","BAXU23","BAX","BAX","BAX",0,"2023-09-18",0,1,95.195,95.235,20,50,0,4903,0,0.03,95.19,95.24,95.145,0,1215,95.19,105643,0,0,"",0
"2023-01-03","BAXZ23","BAX","BAX","BAX",0,"2023-12-18",0,1,95.535,95.565,25,25,0,7323,0,0.045,95.515,95.595,95.485,0,1433,95.535,78825,0,0,"",0
"2023-01-03","BAXH24","BAX","BAX","BAX",0,"2024-03-18",0,1,95.9,95.97,20,100,0,6367,0,0.06,95.87,95.97,95.84,0,1299,95.89,48621,0,0,"",0
"2023-01-03","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,96.16,0,50,0,0,6600,0,0.03,96.16,96.25,96.12,0,1640,96.17,36207,0,0,"",0
"2023-01-03","BAXU24","BAX","BAX","BAX",0,"2024-09-18",0,1,96.37,0,30,0,0,2136,0,0.05,96.42,96.46,96.37,0,575,96.39,13570,0,0,"",0
"2023-01-03","BAXZ24","BAX","BAX","BAX",0,"2024-12-18",0,1,96.51,0,60,0,0,1879,0,0.06,96.53,96.56,96.48,0,586,96.51,12481,0,0,"",0
"2023-01-03","BAXH25","BAX","BAX","BAX",0,"2025-03-19",0,1,96.57,0,10,0,0,167,0,0.06,96.57,96.58,96.54,0,35,96.56,1322,0,0,"",0
"2023-01-03","BAXM25","BAX","BAX","BAX",0,"2025-06-18",0,1,0,0,0,0,0,95,0,0.11,96.59,96.61,96.59,0,11,96.57,596,0,0,"",0
"2023-01-03","BAXU25","BAX","BAX","BAX",0,"2025-09-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.56,355,0,0,"",0
"2023-01-03","BAXZ25","BAX","BAX","BAX",0,"2025-12-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.52,1,0,0,"",0
"2023-01-04","BAXF23","BAX","BAX","BAX",0,"2023-01-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.895,0,0,0,"",0
"2023-01-04","BAXG23","BAX","BAX","BAX",0,"2023-02-13",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.91,0,0,0,"",0
"2023-01-04","BAXH23","BAX","BAX","BAX",0,"2023-03-13",0,1,94.945,94.95,2,51,0,12785,0,-0.015,94.98,94.98,94.92,0,1657,94.935,189484,0,0,"",0
"2023-01-04","BAXM23","BAX","BAX","BAX",0,"2023-06-19",0,1,94.98,95.005,250,2,0,10485,0,0.005,95.005,95.035,94.975,0,1791,94.98,144186,0,0,"",0
"2023-01-04","BAXU23","BAX","BAX","BAX",0,"2023-09-18",0,1,95.185,95.195,78,25,0,10294,0,0,95.21,95.24,95.16,0,1744,95.175,106259,0,0,"",0
"2023-01-04","BAXZ23","BAX","BAX","BAX",0,"2023-12-18",0,1,0,95.55,0,39,0,12843,0,0.015,95.58,95.6,95.51,0,2048,95.53,80558,0,0,"",0
"2023-01-04","BAXH24","BAX","BAX","BAX",0,"2024-03-18",0,1,95.93,0,18,0,0,6050,0,0.06,95.94,95.99,95.91,0,1042,95.93,50088,0,0,"",0
"2023-01-04","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,96.24,0,25,0,0,6294,0,0.1,96.23,96.3,96.21,0,1558,96.25,38661,0,0,"",0
"2023-01-04","BAXU24","BAX","BAX","BAX",0,"2024-09-18",0,1,96.48,0,33,0,0,2362,0,0.09,96.43,96.53,96.43,0,474,96.47,13876,0,0,"",0
"2023-01-04","BAXZ24","BAX","BAX","BAX",0,"2024-12-18",0,1,96.56,96.61,3,1,0,2897,0,0.09,96.56,96.71,96.56,0,808,96.59,12961,0,0,"",0
"2023-01-04","BAXH25","BAX","BAX","BAX",0,"2025-03-19",0,1,96.64,0,4,0,0,47,0,0.06,96.65,96.73,96.62,0,23,96.64,1354,0,0,"",0
"2023-01-04","BAXM25","BAX","BAX","BAX",0,"2025-06-18",0,1,0,0,0,0,0,3,0,0.07,96.65,96.65,96.64,0,3,96.65,586,0,0,"",0
"2023-01-04","BAXU25","BAX","BAX","BAX",0,"2025-09-17",0,1,96.63,0,23,0,0,27,0,0.07,96.71,96.71,96.63,0,2,96.64,355,0,0,"",0
"2023-01-04","BAXZ25","BAX","BAX","BAX",0,"2025-12-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.55,1,0,0,"",0
"2023-01-05","BAXF23","BAX","BAX","BAX",0,"2023-01-16",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.885,0,0,0,"",0
"2023-01-05","BAXG23","BAX","BAX","BAX",0,"2023-02-13",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9,0,0,0,"",0
"2023-01-05","BAXH23","BAX","BAX","BAX",0,"2023-03-13",0,1,94.92,94.935,131,250,0,9970,0,0,94.945,94.955,94.895,0,1511,94.925,189691,0,0,"",0
"2023-01-05","BAXM23","BAX","BAX","BAX",0,"2023-06-19",0,1,94.96,94.99,70,50,0,10819,0,-0.005,94.99,95.01,94.94,0,1496,94.965,144668,0,0,"",0
"2023-01-05","BAXU23","BAX","BAX","BAX",0,"2023-09-18",0,1,95.115,95.19,30,15,0,8702,0,-0.04,95.18,95.195,95.115,0,1637,95.125,108477,0,0,"",0
"2023-01-05","BAXZ23","BAX","BAX","BAX",0,"2023-12-18",0,1,95.44,0,100,0,0,9005,0,-0.045,95.535,95.6,95.455,0,1830,95.47,81831,0,0,"",0
"2023-01-05","BAXH24","BAX","BAX","BAX",0,"2024-03-18",0,1,95.87,95.89,90,3,0,5246,0,-0.06,95.93,96,95.84,0,929,95.87,49608,0,0,"",0
