"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2022-01-04","BAXF22","BAX","BAX","BAX",0,"2022-01-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.43,0,0,0,"",0
"2022-01-04","BAXG22","BAX","BAX","BAX",0,"2022-02-14",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.27,0,0,0,"",0
"2022-01-04","BAXH22","BAX","BAX","BAX",0,"2022-03-14",0,1,99.18,99.185,7,21,99.185,5698,99.175,0.01,99.165,99.185,99.14,564728,811,99.175,206182,0,0,"",0
"2022-01-04","BAXM22","BAX","BAX","BAX",0,"2022-06-13",0,1,98.74,98.75,142,88,98.745,8498,98.75,-0.005,98.725,98.76,98.715,838189,1587,98.75,168459,0,0,"",0
"2022-01-04","BAXU22","BAX","BAX","BAX",0,"2022-09-19",0,1,98.405,98.415,19,1,98.41,14016,98.42,-0.01,98.395,98.435,98.375,1378307,2090,98.42,162401,0,0,"",0
"2022-01-04","BAXZ22","BAX","BAX","BAX",0,"2022-12-19",0,1,98.18,98.31,1,43,98.21,16769,98.21,0,98.18,98.23,98.16,1645718,2468,98.21,147176,0,0,"",0
"2022-01-04","BAXH23","BAX","BAX","BAX",0,"2023-03-13",0,1,98.015,98.03,94,19,98.03,8793,98.025,0.005,98.005,98.045,97.975,861519,1151,98.025,100396,0,0,"",0
"2022-01-04","BAXM23","BAX","BAX","BAX",0,"2023-06-19",0,1,97.87,97.885,86,30,97.88,5382,97.885,-0.005,97.91,97.91,97.83,526377,565,97.885,62624,0,0,"",0
"2022-01-04","BAXU23","BAX","BAX","BAX",0,"2023-09-18",0,1,0,0,0,0,97.765,3588,97.78,-0.015,97.75,97.795,97.725,350412,647,97.78,55897,0,0,"",0
"2022-01-04","BAXZ23","BAX","BAX","BAX",0,"2023-12-18",0,1,97.695,98.3,8,1,97.705,4852,97.725,-0.02,97.71,97.74,97.665,473323,1306,97.725,41751,0,0,"",0
"2022-01-04","BAXH24","BAX","BAX","BAX",0,"2024-03-18",0,1,97.645,0,81,0,97.65,1018,97.675,-0.025,97.64,97.67,97.6,99322,151,97.675,15976,0,0,"",0
"2022-01-04","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,97.4,0,1,0,97.605,159,97.63,-0.025,97.565,97.615,97.565,15504,28,97.63,8065,0,0,"",0
"2022-01-04","BAXU24","BAX","BAX","BAX",0,"2024-09-16",0,1,0,0,0,0,97.55,47,97.695,-0.145,97.535,97.55,97.535,4581,10,97.59,2231,0,0,"",0
"2022-01-04","BAXZ24","BAX","BAX","BAX",0,"2024-12-16",0,1,97.3,98,1,1,97.515,30,97.68,-0.165,97.51,97.515,97.51,2924,6,97.565,400,0,0,"",0
"2022-01-05","BAXF22","BAX","BAX","BAX",0,"2022-01-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.41,0,0,0,"",0
"2022-01-05","BAXG22","BAX","BAX","BAX",0,"2022-02-14",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.25,0,0,0,"",0
"2022-01-05","BAXH22","BAX","BAX","BAX",0,"2022-03-14",0,1,99.155,99.16,55,722,0,14158,0,0.005,99.185,99.19,99.155,0,963,99.155,205930,0,0,"",0
"2022-01-05","BAXM22","BAX","BAX","BAX",0,"2022-06-13",0,1,98.705,98.71,171,1,0,10767,0,0,98.75,98.76,98.705,0,1725,98.71,170346,0,0,"",0
"2022-01-05","BAXU22","BAX","BAX","BAX",0,"2022-09-19",0,1,98.375,98.385,174,221,0,14812,0,0,98.415,98.43,98.375,0,2147,98.38,163741,0,0,"",0
"2022-01-05","BAXZ22","BAX","BAX","BAX",0,"2022-12-19",0,1,98.165,98.17,690,128,0,13603,0,0,98.215,98.225,98.155,0,2654,98.165,150113,0,0,"",0
"2022-01-05","BAXH23","BAX","BAX","BAX",0,"2023-03-13",0,1,97.995,98,247,38,0,11137,0,0.005,98.035,98.05,97.98,0,1762,97.99,101758,0,0,"",0
"2022-01-05","BAXM23","BAX","BAX","BAX",0,"2023-06-19",0,1,97.84,97.855,217,44,0,6156,0,0.01,97.895,97.9,97.83,0,883,97.84,63173,0,0,"",0
"2022-01-05","BAXU23","BAX","BAX","BAX",0,"2023-09-18",0,1,0,97.78,0,1,0,4387,0,0.005,97.785,97.795,97.725,0,906,97.735,55940,0,0,"",0
"2022-01-05","BAXZ23","BAX","BAX","BAX",0,"2023-12-18",0,1,97.46,97.69,52,104,0,5959,0,-0.005,97.74,97.74,97.665,0,1167,97.685,42807,0,0,"",0
"2022-01-05","BAXH24","BAX","BAX","BAX",0,"2024-03-18",0,1,97.63,0,28,0,0,507,0,-0.005,97.67,97.67,97.63,0,152,97.635,16315,0,0,"",0
"2022-01-05","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,97.585,97.6,25,50,0,37,0,-0.02,97.605,97.61,97.605,0,10,97.59,7922,0,0,"",0
"2022-01-05","BAXU24","BAX","BAX","BAX",0,"2024-09-16",0,1,0,97.565,0,50,0,51,0,-0.03,97.57,97.57,97.56,0,4,97.55,2238,0,0,"",0
"2022-01-05","BAXZ24","BAX","BAX","BAX",0,"2024-12-16",0,1,97.3,98,1,1,0,89,0,-0.015,97.55,97.55,97.55,0,5,97.525,418,0,0,"",0
