"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility","Accrued Financing Value","Accrued Financing Date","CORRA Rate"
"2024-06-03","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,0,94.9,0,9,0,280,0,0.005,94.9,94.91,94.89,0,130,94.895,86729,0,0,"",0
"2024-06-04","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,94.895,94.905,43,25,0,1147,0,0.005,94.89,94.905,94.89,0,37,94.895,86982,0,0,"",0
"2024-06-05","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.02,95.03,10,10,95.03,4248,94.895,0.135,94.89,95.03,94.89,403283,150,95.025,87419,0,0,"",0
"2024-06-06","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.05,95.06,35,5,95.055,2663,95.025,0.03,95.04,95.055,95.03,253066,181,95.055,89078,0,0,"",0
"2024-06-07","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.045,95.05,2,5,0,991,0,-0.01,95.06,95.065,95.045,0,80,95.045,88484,0,0,"",0
"2024-06-10","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.035,95.045,210,75,0,1835,0,-0.005,95.045,95.05,95.04,0,260,95.04,88371,0,0,"",0
"2024-06-11","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.04,95.045,1100,400,95.045,2067,95.04,0.005,95.035,95.05,95.035,196432,46,95.04,88306,0,0,"",0
"2024-06-12","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.045,95.05,197,60,0,2155,0,0.005,95.04,95.055,95.04,0,67,95.045,87983,0,0,"",0
"2024-06-13","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.045,95.05,30,1140,95.045,1760,95.045,0,95.045,95.05,95.045,167260,69,95.045,87827,0,0,"",0
"2024-06-14","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,95.04,95.045,3136,150,0,5510,0,-0.005,95.05,95.05,95.04,0,94,95.045,87527,0,0,"",0
"2024-06-17","BAXM24","BAX","BAX","BAX",0,"2024-06-17",0,1,0,0,0,0,0,2586,0,-0.005,95.04,95.04,95.04,0,17,95.037,89680,0,0,"",0
